submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
3096,42,NA,49,Graduated College,108778,1712065411200,1712065302422,male,books-romance,"sameCategory,competitor,otherCategory,itemQuestion",100,English,20,21193,27,books,itemQuestion,4,main
3096,42,NA,100,Graduated College,108778,1712065411200,1712065302422,male,electronics-laptop,"otherCategory,competitor,sameCategory,itemQuestion",100,English,23,12321,28,electronics,competitor,5,main
3102,32,NA,36,Graduated High-school,229079,1712065436186,1712065207107,male,books-fantasy,"sameCategory,itemQuestion,competitor,otherCategory",31,english,97,15738,61,books,otherCategory,1,main
3102,32,NA,0,Graduated High-school,229079,1712065436186,1712065207107,male,airport-usa,"sameCategory,competitor,itemQuestion,otherCategory",0,english,0,21106,0,airport,itemQuestion,2,filler
3102,32,NA,92,Graduated High-school,229079,1712065436186,1712065207107,male,touristInfo-clubbing,"competitor,otherCategory,sameCategory,itemQuestion",83,english,33,16357,19,touristInfo,competitor,3,main
3102,32,NA,65,Graduated High-school,229079,1712065436186,1712065207107,male,dutyFree-sweets,"sameCategory,otherCategory,itemQuestion,competitor",97,english,13,8543,31,dutyFree,itemQuestion,4,main
3102,32,NA,76,Graduated High-school,229079,1712065436186,1712065207107,male,zoo-reptiles,"sameCategory,otherCategory,itemQuestion,competitor",73,english,72,8844,97,zoo,sameCategory,5,main
3121,0,NA,100,Higher degree,289190,1712065740603,1712065451413,female,cafe-pie,"otherCategory,competitor,itemQuestion,sameCategory",77,NA,0,79898,55,cafe,competitor,1,main
3121,0,NA,0,Higher degree,289190,1712065740603,1712065451413,female,airport-europe-UPDATED,"competitor,itemQuestion,sameCategory,otherCategory",100,NA,9,58434,26,airport,itemQuestion,2,filler
3121,0,NA,43,Higher degree,289190,1712065740603,1712065451413,female,gym-yoga,"sameCategory,otherCategory,competitor,itemQuestion",52,NA,54,95865,100,gymActivities,sameCategory,3,main
3121,0,NA,43,Higher degree,289190,1712065740603,1712065451413,female,kidsActivities-crafts,"sameCategory,competitor,otherCategory,itemQuestion",100,NA,5,21017,60,kidsActivities,itemQuestion,4,main
3121,0,NA,0,Higher degree,289190,1712065740603,1712065451413,female,interior-green,"otherCategory,itemQuestion,competitor,sameCategory",0,NA,100,13800,0,interior,otherCategory,5,main
3101,44,NA,100,Graduated College,183657,1712065427428,1712065243771,female,dutyFree-sweets,"otherCategory,itemQuestion,sameCategory,competitor",77,English,0,21787,63,dutyFree,competitor,1,main
3101,44,NA,9,Graduated College,183657,1712065427428,1712065243771,female,bookingAgency-highClassAccommodation,"sameCategory,competitor,itemQuestion,otherCategory",10,English,100,26683,8,bookingAgency,otherCategory,2,main
3101,44,NA,14,Graduated College,183657,1712065427428,1712065243771,female,jobCenter-office,"sameCategory,competitor,otherCategory,itemQuestion",100,English,0,19875,64,jobCenter,itemQuestion,3,filler
3101,44,NA,67,Graduated College,183657,1712065427428,1712065243771,female,books-fantasy,"sameCategory,competitor,otherCategory,itemQuestion",100,English,1,18133,22,books,itemQuestion,4,main
3101,44,NA,64,Graduated College,183657,1712065427428,1712065243771,female,electronics-console,"itemQuestion,sameCategory,competitor,otherCategory",61,English,85,24259,100,electronics,sameCategory,5,main
3114,40,NA,86,Higher degree,71751,1712065538977,1712065467226,male,interior-green,"otherCategory,competitor,sameCategory,itemQuestion",100,english,18,13074,71,interior,itemQuestion,1,main
3114,40,NA,51,Higher degree,71751,1712065538977,1712065467226,male,kidsActivities-crafts,"competitor,otherCategory,itemQuestion,sameCategory",76,english,22,13028,97,kidsActivities,sameCategory,2,main
3114,40,NA,76,Higher degree,71751,1712065538977,1712065467226,male,carRental-moving,"itemQuestion,sameCategory,competitor,otherCategory",100,english,11,14261,48,carRental,itemQuestion,3,filler
3114,40,NA,41,Higher degree,71751,1712065538977,1712065467226,male,touristInfo-childTheatre,"sameCategory,competitor,otherCategory,itemQuestion",0,english,100,12438,14,touristInfo,otherCategory,4,main
3114,40,NA,100,Higher degree,71751,1712065538977,1712065467226,male,petAdoption-dogs,"otherCategory,itemQuestion,sameCategory,competitor",83,english,17,9211,17,petAdoption,competitor,5,main
3120,19,NA,100,Graduated High-school,379256,1712065850684,1712065471428,male,bookingAgency-highClassAccommodation,"competitor,otherCategory,itemQuestion,sameCategory",68,English,0,104953,56,bookingAgency,competitor,1,main
3120,19,NA,54,Graduated High-school,379256,1712065850684,1712065471428,male,airport-usa,"otherCategory,itemQuestion,competitor,sameCategory",100,English,0,49744,8,airport,itemQuestion,2,filler
3120,19,NA,0,Graduated High-school,379256,1712065850684,1712065471428,male,interior-deco,"itemQuestion,competitor,sameCategory,otherCategory",0,English,100,87082,0,interior,otherCategory,3,main
3120,19,NA,51,Graduated High-school,379256,1712065850684,1712065471428,male,cafe-pizza,"itemQuestion,otherCategory,competitor,sameCategory",100,English,0,18956,0,cafe,itemQuestion,4,main
3120,19,NA,26,Graduated High-school,379256,1712065850684,1712065471428,male,gym-boxing,"sameCategory,competitor,otherCategory,itemQuestion",27,English,0,47521,99,gymActivities,sameCategory,5,main
3106,40,NA,61,Graduated College,246524,1712065464697,1712065218173,male,books-fantasy,"otherCategory,itemQuestion,competitor,sameCategory",25,English,34,30361,99,books,sameCategory,1,main
3106,40,NA,100,Graduated College,246524,1712065464697,1712065218173,male,clothing-acc,"otherCategory,itemQuestion,competitor,sameCategory",62,English,0,11081,17,clothing,competitor,2,main
3106,40,NA,19,Graduated College,246524,1712065464697,1712065218173,male,zoo-reptiles,"competitor,sameCategory,otherCategory,itemQuestion",28,English,100,13216,27,zoo,otherCategory,3,main
3106,40,NA,63,Graduated College,246524,1712065464697,1712065218173,male,bookingAgency-highClassAccommodation,"itemQuestion,sameCategory,otherCategory,competitor",100,English,0,18544,85,bookingAgency,itemQuestion,4,main
3106,40,NA,43,Graduated College,246524,1712065464697,1712065218173,male,airport-usa,"itemQuestion,competitor,sameCategory,otherCategory",99,English,0,74624,2,airport,itemQuestion,5,filler
3119,40,NA,100,Graduated College,218987,1712065671042,1712065452055,female,gym-boxing,"itemQuestion,otherCategory,competitor,sameCategory",82,"English, Spanish, Italian",59,15951,82,gymActivities,competitor,1,main
3119,40,NA,3,Graduated College,218987,1712065671042,1712065452055,female,touristInfo-clubbing,"otherCategory,sameCategory,competitor,itemQuestion",0,"English, Spanish, Italian",100,13218,8,touristInfo,otherCategory,2,main
3119,40,NA,56,Graduated College,218987,1712065671042,1712065452055,female,friendsActivities-videoEntertainment,"itemQuestion,sameCategory,competitor,otherCategory",55,"English, Spanish, Italian",0,9441,100,friendsActivities,sameCategory,3,main
3119,40,NA,0,Graduated College,218987,1712065671042,1712065452055,female,airport-usa,"itemQuestion,sameCategory,otherCategory,competitor",0,"English, Spanish, Italian",0,10306,0,airport,itemQuestion,4,filler
3119,40,NA,83,Graduated College,218987,1712065671042,1712065452055,female,waterSport-muscle,"sameCategory,otherCategory,competitor,itemQuestion",100,"English, Spanish, Italian",71,12304,72,waterSport,itemQuestion,5,main
3123,33,good luck with your research :),41,Higher degree,353420,1712065881553,1712065528133,female,interior-green,"otherCategory,sameCategory,competitor,itemQuestion",42,English,94,12875,60,interior,otherCategory,1,main
3123,33,good luck with your research :),61,Higher degree,353420,1712065881553,1712065528133,female,clothing-clothes,"otherCategory,competitor,itemQuestion,sameCategory",93,English,30,7958,60,clothing,itemQuestion,2,main
3123,33,good luck with your research :),84,Higher degree,353420,1712065881553,1712065528133,female,bookingAgency-lowClassAccommodation,"competitor,itemQuestion,otherCategory,sameCategory",45,English,80,15165,77,bookingAgency,sameCategory,3,main
3123,33,good luck with your research :),94,Higher degree,353420,1712065881553,1712065528133,female,touristInfo-childTheatre,"competitor,otherCategory,itemQuestion,sameCategory",37,English,59,11014,8,touristInfo,competitor,4,main
3123,33,good luck with your research :),100,Higher degree,353420,1712065881553,1712065528133,female,art-drawing,"competitor,sameCategory,itemQuestion,otherCategory",100,English,100,10101,100,art,itemQuestion,5,filler
3124,28,NA,67,Graduated High-school,85359,1712065905728,1712065820369,male,music-hardrock,"sameCategory,competitor,itemQuestion,otherCategory",100,English,33,26186,55,music,itemQuestion,1,filler
3124,28,NA,100,Graduated High-school,85359,1712065905728,1712065820369,male,touristInfo-clubbing,"competitor,sameCategory,otherCategory,itemQuestion",46,English,41,11838,30,touristInfo,competitor,2,main
3124,28,NA,62,Graduated High-school,85359,1712065905728,1712065820369,male,books-fantasy,"itemQuestion,competitor,sameCategory,otherCategory",34,English,26,9104,100,books,sameCategory,3,main
3124,28,NA,0,Graduated High-school,85359,1712065905728,1712065820369,male,bar-tea,"itemQuestion,competitor,sameCategory,otherCategory",0,English,100,10414,0,bar,otherCategory,4,main
3124,28,NA,53,Graduated High-school,85359,1712065905728,1712065820369,male,cafe-pizza,"competitor,sameCategory,itemQuestion,otherCategory",100,English,0,8610,16,cafe,itemQuestion,5,main
3125,48,NA,100,Graduated High-school,855440,1712066056024,1712065200584,female,art-drawing,"competitor,itemQuestion,sameCategory,otherCategory",100,English,100,17197,100,art,itemQuestion,1,filler
3125,48,NA,1,Graduated High-school,855440,1712066056024,1712065200584,female,interior-green,"otherCategory,sameCategory,competitor,itemQuestion",1,English,0,663683,99,interior,sameCategory,2,main
3125,48,NA,0,Graduated High-school,855440,1712066056024,1712065200584,female,bar-whiteWine,"sameCategory,itemQuestion,competitor,otherCategory",0,English,99,13701,0,bar,otherCategory,3,main
3125,48,NA,99,Graduated High-school,855440,1712066056024,1712065200584,female,touristInfo-childTheatre,"competitor,otherCategory,sameCategory,itemQuestion",33,English,1,13650,0,touristInfo,competitor,4,main
3125,48,NA,28,Graduated High-school,855440,1712066056024,1712065200584,female,waterSport-motor,"otherCategory,sameCategory,competitor,itemQuestion",99,English,0,12383,1,waterSport,itemQuestion,5,main
3126,72,none,27,Graduated High-school,118734,1712066078514,1712065959780,female,bar-tea,"otherCategory,competitor,itemQuestion,sameCategory",28,English,100,23399,1,bar,otherCategory,1,main
3126,72,none,38,Graduated High-school,118734,1712066078514,1712065959780,female,waterSport-muscle,"otherCategory,competitor,sameCategory,itemQuestion",39,English,80,17098,100,waterSport,sameCategory,2,main
3126,72,none,19,Graduated High-school,118734,1712066078514,1712065959780,female,art-painting,"otherCategory,itemQuestion,sameCategory,competitor",100,English,16,15984,65,art,itemQuestion,3,filler
3126,72,none,100,Graduated High-school,118734,1712066078514,1712065959780,female,petAdoption-hamster,"competitor,otherCategory,itemQuestion,sameCategory",55,English,27,10279,14,petAdoption,competitor,4,main
3126,72,none,68,Graduated High-school,118734,1712066078514,1712065959780,female,books-fantasy,"competitor,otherCategory,itemQuestion,sameCategory",100,English,12,13400,47,books,itemQuestion,5,main
3127,57,None- thanks.,7,Graduated College,232470,1712066176845,1712065944375,male,clothing-clothes,"sameCategory,competitor,otherCategory,itemQuestion",10,English,100,37735,6,clothing,otherCategory,1,main
3127,57,None- thanks.,89,Graduated College,232470,1712066176845,1712065944375,male,zoo-xl,"otherCategory,competitor,sameCategory,itemQuestion",100,English,23,40628,50,zoo,itemQuestion,2,main
3127,57,None- thanks.,100,Graduated College,232470,1712066176845,1712065944375,male,music-softrock,"sameCategory,competitor,itemQuestion,otherCategory",100,English,100,24599,100,music,itemQuestion,3,filler
3127,57,None- thanks.,100,Graduated College,232470,1712066176845,1712065944375,male,electronics-laptop,"competitor,sameCategory,otherCategory,itemQuestion",88,English,37,25911,65,electronics,competitor,4,main
3127,57,None- thanks.,2,Graduated College,232470,1712066176845,1712065944375,male,cafe-pie,"itemQuestion,competitor,otherCategory,sameCategory",15,English,0,33125,99,cafe,sameCategory,5,main
3128,80,NA,60,Graduated High-school,58077,1712067465046,1712067406969,female,carRental-moving,"itemQuestion,competitor,otherCategory,sameCategory",74,Emglish,68,16368,75,carRental,itemQuestion,1,filler
3128,80,NA,72,Graduated High-school,58077,1712067465046,1712067406969,female,petAdoption-dogs,"otherCategory,sameCategory,itemQuestion,competitor",37,Emglish,57,6239,67,petAdoption,competitor,2,main
3128,80,NA,40,Graduated High-school,58077,1712067465046,1712067406969,female,interior-green,"sameCategory,itemQuestion,competitor,otherCategory",59,Emglish,73,7090,46,interior,sameCategory,3,main
3128,80,NA,40,Graduated High-school,58077,1712067465046,1712067406969,female,bar-whiteWine,"otherCategory,competitor,itemQuestion,sameCategory",65,Emglish,79,6607,41,bar,itemQuestion,4,main
3128,80,NA,40,Graduated High-school,58077,1712067465046,1712067406969,female,gym-yoga,"itemQuestion,sameCategory,competitor,otherCategory",65,Emglish,60,6235,78,gymActivities,otherCategory,5,main
3129,34,NA,6,Higher degree,65489,1712067469329,1712067403840,other,bar-whiteWine,"competitor,sameCategory,otherCategory,itemQuestion",9,English,0,11430,100,bar,sameCategory,1,main
3129,34,NA,0,Higher degree,65489,1712067469329,1712067403840,other,dutyFree-smokes,"itemQuestion,otherCategory,competitor,sameCategory",0,English,100,8922,0,dutyFree,otherCategory,2,main
3129,34,NA,100,Higher degree,65489,1712067469329,1712067403840,other,kidsActivities-crafts,"competitor,otherCategory,itemQuestion,sameCategory",19,English,16,8806,19,kidsActivities,competitor,3,main
3129,34,NA,62,Higher degree,65489,1712067469329,1712067403840,other,carRental-moving,"competitor,itemQuestion,sameCategory,otherCategory",100,English,0,9119,24,carRental,itemQuestion,4,filler
3129,34,NA,41,Higher degree,65489,1712067469329,1712067403840,other,petAdoption-dogs,"itemQuestion,sameCategory,competitor,otherCategory",100,English,0,11833,7,petAdoption,itemQuestion,5,main
3130,55,NA,23,Graduated College,65500,1712074196119,1712074130619,female,clothing-clothes,"itemQuestion,sameCategory,otherCategory,competitor",27,English,15,14123,96,clothing,sameCategory,1,main
3130,55,NA,98,Graduated College,65500,1712074196119,1712074130619,female,bookingAgency-lowClassAccommodation,"competitor,otherCategory,itemQuestion,sameCategory",18,English,18,10435,60,bookingAgency,competitor,2,main
3130,55,NA,18,Graduated College,65500,1712074196119,1712074130619,female,touristInfo-childTheatre,"competitor,itemQuestion,sameCategory,otherCategory",20,English,95,10043,20,touristInfo,otherCategory,3,main
3130,55,NA,66,Graduated College,65500,1712074196119,1712074130619,female,kidsActivities-crafts,"sameCategory,itemQuestion,otherCategory,competitor",96,English,13,7172,32,kidsActivities,itemQuestion,4,main
3130,55,NA,40,Graduated College,65500,1712074196119,1712074130619,female,carRental-moving,"otherCategory,sameCategory,competitor,itemQuestion",94,English,18,6891,15,carRental,itemQuestion,5,filler
3131,30,NA,38,Graduated College,71777,1712074203471,1712074131694,male,touristInfo-childTheatre,"sameCategory,competitor,otherCategory,itemQuestion",17,English,16,13246,97,touristInfo,sameCategory,1,main
3131,30,NA,9,Graduated College,71777,1712074203471,1712074131694,male,bar-whiteWine,"competitor,itemQuestion,otherCategory,sameCategory",9,English,100,8540,4,bar,otherCategory,2,main
3131,30,NA,70,Graduated College,71777,1712074203471,1712074131694,male,kidsActivities-crafts,"sameCategory,itemQuestion,competitor,otherCategory",95,English,4,10748,54,kidsActivities,itemQuestion,3,main
3131,30,NA,100,Graduated College,71777,1712074203471,1712074131694,male,clothing-clothes,"otherCategory,itemQuestion,sameCategory,competitor",23,English,4,9508,30,clothing,competitor,4,main
3131,30,NA,57,Graduated College,71777,1712074203471,1712074131694,male,airport-europe-UPDATED,"competitor,otherCategory,sameCategory,itemQuestion",100,English,5,17401,23,airport,itemQuestion,5,filler
3132,29,NA,19,Graduated High-school,80530,1712074202254,1712074121724,female,clothing-acc,"itemQuestion,sameCategory,otherCategory,competitor",4,English,100,13507,38,clothing,otherCategory,1,main
3132,29,NA,41,Graduated High-school,80530,1712074202254,1712074121724,female,petAdoption-hamster,"sameCategory,otherCategory,competitor,itemQuestion",27,English,9,11953,100,petAdoption,sameCategory,2,main
3132,29,NA,100,Graduated High-school,80530,1712074202254,1712074121724,female,gym-boxing,"sameCategory,competitor,otherCategory,itemQuestion",76,English,19,10589,59,gymActivities,competitor,3,main
3132,29,NA,85,Graduated High-school,80530,1712074202254,1712074121724,female,friendsActivities-videoEntertainment,"competitor,sameCategory,otherCategory,itemQuestion",100,English,66,13589,72,friendsActivities,itemQuestion,4,main
3132,29,NA,81,Graduated High-school,80530,1712074202254,1712074121724,female,music-hardrock,"itemQuestion,competitor,sameCategory,otherCategory",100,English,63,12115,82,music,itemQuestion,5,filler
3133,28,NA,0,Graduated College,63867,1712074206125,1712074142258,female,clothing-clothes,"itemQuestion,sameCategory,competitor,otherCategory",100,English,0,10965,16,clothing,itemQuestion,1,main
3133,28,NA,11,Graduated College,63867,1712074206125,1712074142258,female,friendsActivities-boardGames,"otherCategory,competitor,itemQuestion,sameCategory",10,English,100,13201,9,friendsActivities,otherCategory,2,main
3133,28,NA,100,Graduated College,63867,1712074206125,1712074142258,female,bookingAgency-lowClassAccommodation,"competitor,otherCategory,sameCategory,itemQuestion",25,English,100,9867,83,bookingAgency,competitor,3,main
3133,28,NA,92,Graduated College,63867,1712074206125,1712074142258,female,zoo-xl,"sameCategory,competitor,itemQuestion,otherCategory",93,English,84,7314,100,zoo,sameCategory,4,main
3133,28,NA,0,Graduated College,63867,1712074206125,1712074142258,female,airport-europe-UPDATED,"itemQuestion,competitor,otherCategory,sameCategory",0,English,0,8100,0,airport,itemQuestion,5,filler
3134,27,NA,81,Higher degree,81717,1712074211337,1712074129620,female,kidsActivities-crafts,"otherCategory,competitor,itemQuestion,sameCategory",100,english,30,33441,60,kidsActivities,itemQuestion,1,main
3134,27,NA,81,Higher degree,81717,1712074211337,1712074129620,female,art-drawing,"otherCategory,itemQuestion,competitor,sameCategory",100,english,65,9768,55,art,itemQuestion,2,filler
3134,27,NA,35,Higher degree,81717,1712074211337,1712074129620,female,bookingAgency-lowClassAccommodation,"itemQuestion,otherCategory,sameCategory,competitor",5,english,100,7056,18,bookingAgency,otherCategory,3,main
3134,27,NA,14,Higher degree,81717,1712074211337,1712074129620,female,clothing-clothes,"competitor,sameCategory,otherCategory,itemQuestion",24,english,37,6162,100,clothing,sameCategory,4,main
3134,27,NA,100,Higher degree,81717,1712074211337,1712074129620,female,bar-whiteWine,"otherCategory,itemQuestion,sameCategory,competitor",75,english,9,7040,42,bar,competitor,5,main
3135,46,NA,98,Graduated College,81120,1712074212796,1712074131676,male,friendsActivities-videoEntertainment,"otherCategory,sameCategory,competitor,itemQuestion",91,NA,37,18206,67,friendsActivities,competitor,1,main
3135,46,NA,83,Graduated College,81120,1712074212796,1712074131676,male,bar-tea,"otherCategory,itemQuestion,sameCategory,competitor",96,NA,22,11462,69,bar,itemQuestion,2,main
3135,46,NA,43,Graduated College,81120,1712074212796,1712074131676,male,clothing-acc,"competitor,sameCategory,itemQuestion,otherCategory",43,NA,95,11409,59,clothing,otherCategory,3,main
3135,46,NA,74,Graduated College,81120,1712074212796,1712074131676,male,carRental-fun,"competitor,otherCategory,sameCategory,itemQuestion",97,NA,38,10463,67,carRental,itemQuestion,4,filler
3135,46,NA,60,Graduated College,81120,1712074212796,1712074131676,male,electronics-console,"competitor,otherCategory,sameCategory,itemQuestion",70,NA,56,12264,84,electronics,sameCategory,5,main
3136,29,NA,19,Higher degree,55323,1712074217650,1712074162327,male,clothing-acc,"competitor,sameCategory,itemQuestion,otherCategory",1,English,100,10029,8,clothing,otherCategory,1,main
3136,29,NA,0,Higher degree,55323,1712074217650,1712074162327,male,interior-deco,"sameCategory,competitor,itemQuestion,otherCategory",0,English,0,6348,100,interior,sameCategory,2,main
3136,29,NA,100,Higher degree,55323,1712074217650,1712074162327,male,zoo-reptiles,"competitor,itemQuestion,otherCategory,sameCategory",76,English,0,6488,62,zoo,competitor,3,main
3136,29,NA,76,Higher degree,55323,1712074217650,1712074162327,male,music-hardrock,"itemQuestion,competitor,otherCategory,sameCategory",100,English,29,7017,67,music,itemQuestion,4,filler
3136,29,NA,17,Higher degree,55323,1712074217650,1712074162327,male,dutyFree-sweets,"competitor,itemQuestion,sameCategory,otherCategory",98,English,0,11009,22,dutyFree,itemQuestion,5,main
3137,32,none,0,Graduated High-school,76889,1712074219139,1712074142250,male,bar-tea,"otherCategory,sameCategory,competitor,itemQuestion",100,English,0,14275,0,bar,itemQuestion,1,main
3137,32,none,0,Graduated High-school,76889,1712074219139,1712074142250,male,interior-deco,"sameCategory,otherCategory,competitor,itemQuestion",0,English,100,10457,0,interior,otherCategory,2,main
3137,32,none,0,Graduated High-school,76889,1712074219139,1712074142250,male,kidsActivities-sports,"sameCategory,competitor,otherCategory,itemQuestion",0,English,0,7064,100,kidsActivities,sameCategory,3,main
3137,32,none,100,Graduated High-school,76889,1712074219139,1712074142250,male,waterSport-muscle,"sameCategory,itemQuestion,competitor,otherCategory",0,English,0,6997,0,waterSport,competitor,4,main
3137,32,none,0,Graduated High-school,76889,1712074219139,1712074142250,male,airport-usa,"itemQuestion,sameCategory,competitor,otherCategory",0,English,0,18558,0,airport,itemQuestion,5,filler
3138,31,NA,100,Graduated College,66198,1712074219232,1712074153034,female,electronics-laptop,"otherCategory,itemQuestion,sameCategory,competitor",30,English,1,12870,1,electronics,competitor,1,main
3138,31,NA,1,Graduated College,66198,1712074219232,1712074153034,female,friendsActivities-boardGames,"otherCategory,competitor,itemQuestion,sameCategory",100,English,1,11762,0,friendsActivities,itemQuestion,2,main
3138,31,NA,0,Graduated College,66198,1712074219232,1712074153034,female,bookingAgency-lowClassAccommodation,"itemQuestion,otherCategory,sameCategory,competitor",0,English,100,9559,0,bookingAgency,otherCategory,3,main
3138,31,NA,0,Graduated College,66198,1712074219232,1712074153034,female,waterSport-motor,"itemQuestion,otherCategory,competitor,sameCategory",0,English,0,9300,99,waterSport,sameCategory,4,main
3138,31,NA,0,Graduated College,66198,1712074219232,1712074153034,female,art-drawing,"sameCategory,competitor,otherCategory,itemQuestion",100,English,0,7762,0,art,itemQuestion,5,filler
3139,44,NA,42,Higher degree,77818,1712074218437,1712074140619,female,jobCenter-office,"sameCategory,itemQuestion,otherCategory,competitor",99,English,1,21832,82,jobCenter,itemQuestion,1,filler
3139,44,NA,1,Higher degree,77818,1712074218437,1712074140619,female,dutyFree-sweets,"competitor,itemQuestion,otherCategory,sameCategory",15,English,100,11928,2,dutyFree,otherCategory,2,main
3139,44,NA,31,Higher degree,77818,1712074218437,1712074140619,female,bar-tea,"itemQuestion,otherCategory,competitor,sameCategory",99,English,64,10847,7,bar,itemQuestion,3,main
3139,44,NA,99,Higher degree,77818,1712074218437,1712074140619,female,petAdoption-hamster,"itemQuestion,otherCategory,competitor,sameCategory",61,English,12,9089,40,petAdoption,competitor,4,main
3139,44,NA,16,Higher degree,77818,1712074218437,1712074140619,female,touristInfo-clubbing,"itemQuestion,competitor,sameCategory,otherCategory",35,English,1,8536,99,touristInfo,sameCategory,5,main
3142,28,n/a,22,Graduated College,99503,1712074235166,1712074135663,other,clothing-acc,"otherCategory,competitor,itemQuestion,sameCategory",22,English,10,21856,88,clothing,sameCategory,1,main
3142,28,n/a,98,Graduated College,99503,1712074235166,1712074135663,other,bar-tea,"competitor,sameCategory,itemQuestion,otherCategory",78,English,73,16988,71,bar,competitor,2,main
3142,28,n/a,88,Graduated College,99503,1712074235166,1712074135663,other,interior-deco,"competitor,itemQuestion,sameCategory,otherCategory",95,English,60,14778,80,interior,itemQuestion,3,main
3142,28,n/a,93,Graduated College,99503,1712074235166,1712074135663,other,carRental-fun,"competitor,itemQuestion,sameCategory,otherCategory",99,English,22,13952,86,carRental,itemQuestion,4,filler
3142,28,n/a,79,Graduated College,99503,1712074235166,1712074135663,other,electronics-console,"itemQuestion,competitor,sameCategory,otherCategory",78,English,99,10305,72,electronics,otherCategory,5,main
3144,49,NA,89,Graduated College,106177,1712074237245,1712074131068,female,carRental-moving,"sameCategory,otherCategory,competitor,itemQuestion",100,English,87,25732,0,carRental,itemQuestion,1,filler
3144,49,NA,0,Graduated College,106177,1712074237245,1712074131068,female,bar-whiteWine,"otherCategory,competitor,sameCategory,itemQuestion",0,English,0,8345,100,bar,sameCategory,2,main
3144,49,NA,0,Graduated College,106177,1712074237245,1712074131068,female,books-romance,"competitor,itemQuestion,otherCategory,sameCategory",0,English,96,11520,57,books,otherCategory,3,main
3144,49,NA,55,Graduated College,106177,1712074237245,1712074131068,female,waterSport-motor,"sameCategory,otherCategory,competitor,itemQuestion",100,English,0,11938,0,waterSport,itemQuestion,4,main
3144,49,NA,100,Graduated College,106177,1712074237245,1712074131068,female,gym-yoga,"competitor,otherCategory,itemQuestion,sameCategory",68,English,37,7953,47,gymActivities,competitor,5,main
3146,39,NA,88,Graduated High-school,92804,1712074237672,1712074144868,male,gym-boxing,"itemQuestion,otherCategory,competitor,sameCategory",66,English,28,17272,92,gymActivities,sameCategory,1,main
3146,39,NA,81,Graduated High-school,92804,1712074237672,1712074144868,male,bookingAgency-highClassAccommodation,"otherCategory,itemQuestion,competitor,sameCategory",73,English,88,18596,24,bookingAgency,otherCategory,2,main
3146,39,NA,1,Graduated High-school,92804,1712074237672,1712074144868,male,airport-usa,"itemQuestion,competitor,otherCategory,sameCategory",0,English,0,11468,0,airport,itemQuestion,3,filler
3146,39,NA,88,Graduated High-school,92804,1712074237672,1712074144868,male,petAdoption-hamster,"otherCategory,sameCategory,competitor,itemQuestion",80,English,73,10851,80,petAdoption,competitor,4,main
3146,39,NA,87,Graduated High-school,92804,1712074237672,1712074144868,male,clothing-acc,"sameCategory,competitor,otherCategory,itemQuestion",92,English,58,13057,71,clothing,itemQuestion,5,main
3147,56,NA,0,Graduated College,110626,1712074243805,1712074133179,male,dutyFree-smokes,"itemQuestion,competitor,sameCategory,otherCategory",0,English,0,14493,100,dutyFree,sameCategory,1,main
3147,56,NA,100,Graduated College,110626,1712074243805,1712074133179,male,interior-green,"otherCategory,competitor,sameCategory,itemQuestion",0,English,0,34253,0,interior,competitor,2,main
3147,56,NA,0,Graduated College,110626,1712074243805,1712074133179,male,friendsActivities-boardGames,"otherCategory,itemQuestion,competitor,sameCategory",0,English,100,11466,0,friendsActivities,otherCategory,3,main
3147,56,NA,27,Graduated College,110626,1712074243805,1712074133179,male,books-romance,"otherCategory,sameCategory,competitor,itemQuestion",100,English,0,14449,0,books,itemQuestion,4,main
3147,56,NA,27,Graduated College,110626,1712074243805,1712074133179,male,airport-europe-UPDATED,"itemQuestion,competitor,sameCategory,otherCategory",100,English,0,16182,0,airport,itemQuestion,5,filler
3148,41,NA,14,Higher degree,103119,1712074246741,1712074143622,male,zoo-reptiles,"otherCategory,sameCategory,itemQuestion,competitor",16,English,1,19354,99,zoo,sameCategory,1,main
3148,41,NA,51,Higher degree,103119,1712074246741,1712074143622,male,jobCenter-office,"sameCategory,itemQuestion,competitor,otherCategory",100,English,0,17857,13,jobCenter,itemQuestion,2,filler
3148,41,NA,14,Higher degree,103119,1712074246741,1712074143622,male,books-fantasy,"otherCategory,sameCategory,itemQuestion,competitor",0,English,100,15549,0,books,otherCategory,3,main
3148,41,NA,100,Higher degree,103119,1712074246741,1712074143622,male,interior-deco,"itemQuestion,competitor,sameCategory,otherCategory",51,English,0,11931,9,interior,competitor,4,main
3148,41,NA,50,Higher degree,103119,1712074246741,1712074143622,male,friendsActivities-videoEntertainment,"otherCategory,itemQuestion,competitor,sameCategory",100,English,0,17760,20,friendsActivities,itemQuestion,5,main
3140,35,NA,27,Graduated High-school,98148,1712074222190,1712074124042,female,touristInfo-clubbing,"competitor,otherCategory,sameCategory,itemQuestion",99,English,30,16792,7,touristInfo,itemQuestion,1,main
3140,35,NA,85,Graduated High-school,98148,1712074222190,1712074124042,female,airport-usa,"competitor,otherCategory,sameCategory,itemQuestion",99,English,91,15742,23,airport,itemQuestion,2,filler
