submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,mostSimilar,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
3879,45,NA,14,Graduated College,122592,1718441622038,1718441499446,male,handkerchief-injury,"sameCategory,competitor,otherCategory,itemQuestion,mostSimilar",100,English,73,0,15521,75,handkerchief,itemQuestion,3,main
3879,45,NA,35,Graduated College,122592,1718441622038,1718441499446,male,box-muffins,"mostSimilar,itemQuestion,competitor,otherCategory,sameCategory",100,English,69,53,12071,44,box,itemQuestion,4,main
3879,45,NA,56,Graduated College,122592,1718441622038,1718441499446,male,music-softrock,"mostSimilar,otherCategory,competitor,itemQuestion,sameCategory",100,English,34,0,10559,55,music,itemQuestion,5,filler
3880,45,NA,1,Graduated College,139453,1718441622615,1718441483162,female,box-muffins,"mostSimilar,competitor,itemQuestion,sameCategory,otherCategory",96,English,92,5,27399,23,box,itemQuestion,1,main
3880,45,NA,0,Graduated College,139453,1718441622615,1718441483162,female,art-drawing,"competitor,itemQuestion,otherCategory,sameCategory,mostSimilar",99,English,4,54,21122,9,art,itemQuestion,2,filler
3880,45,NA,3,Graduated College,139453,1718441622615,1718441483162,female,pot-garden,"otherCategory,mostSimilar,competitor,itemQuestion,sameCategory",99,English,2,1,25438,12,pot,itemQuestion,3,main
3880,45,NA,65,Graduated College,139453,1718441622615,1718441483162,female,broom-renovation,"otherCategory,itemQuestion,competitor,sameCategory,mostSimilar",97,English,4,1,17457,6,broom,itemQuestion,4,main
3880,45,NA,3,Graduated College,139453,1718441622615,1718441483162,female,handkerchief-injury,"sameCategory,itemQuestion,mostSimilar,competitor,otherCategory",97,English,65,3,19447,37,handkerchief,itemQuestion,5,main
3882,30,NA,100,Graduated College,148205,1718441648495,1718441500290,female,music-hardrock,"mostSimilar,itemQuestion,sameCategory,competitor,otherCategory",100,English,100,100,22922,100,music,itemQuestion,1,filler
3882,30,NA,61,Graduated College,148205,1718441648495,1718441500290,female,towel-clothes,"sameCategory,itemQuestion,competitor,otherCategory,mostSimilar",100,English,68,57,32506,54,towel,itemQuestion,2,main
3882,30,NA,100,Graduated College,148205,1718441648495,1718441500290,female,handkerchief-sauce,"mostSimilar,sameCategory,itemQuestion,competitor,otherCategory",100,English,100,0,16102,1,handkerchief,itemQuestion,3,main
3882,30,NA,73,Graduated College,148205,1718441648495,1718441500290,female,box-bbq,"itemQuestion,competitor,otherCategory,mostSimilar,sameCategory",100,English,59,0,14972,51,box,itemQuestion,4,main
3882,30,NA,71,Graduated College,148205,1718441648495,1718441500290,female,sweatpants-spill,"competitor,itemQuestion,mostSimilar,otherCategory,sameCategory",100,English,62,37,15062,39,sweatpants,itemQuestion,5,main
3884,25,NA,78,Higher degree,174978,1718441666231,1718441491253,male,blanket-transportation,"mostSimilar,competitor,itemQuestion,sameCategory,otherCategory",60,English,23,1,20410,17,blanket,itemQuestion,1,main
3884,25,NA,87,Higher degree,174978,1718441666231,1718441491253,male,broom-snow,"otherCategory,competitor,itemQuestion,mostSimilar,sameCategory",60,English,27,5,32197,1,broom,itemQuestion,2,main
3884,25,NA,60,Higher degree,174978,1718441666231,1718441491253,male,carRental-fun,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",74,English,65,24,13575,57,carRental,itemQuestion,3,filler
3884,25,NA,64,Higher degree,174978,1718441666231,1718441491253,male,umbrella-rain,"otherCategory,sameCategory,itemQuestion,competitor,mostSimilar",68,English,59,62,38717,0,umbrella,itemQuestion,4,main
3884,25,NA,54,Higher degree,174978,1718441666231,1718441491253,male,postit-reading,"itemQuestion,sameCategory,otherCategory,mostSimilar,competitor",61,English,40,6,49270,38,postit,itemQuestion,5,main
3886,32,NA,83,Graduated College,176282,1718441668793,1718441492511,female,box-bbq,"itemQuestion,competitor,sameCategory,otherCategory,mostSimilar",100,English,79,13,41426,72,box,itemQuestion,1,main
3886,32,NA,65,Graduated College,176282,1718441668793,1718441492511,female,towel-clothes,"otherCategory,mostSimilar,itemQuestion,competitor,sameCategory",100,English,7,15,39872,23,towel,itemQuestion,2,main
3886,32,NA,0,Graduated College,176282,1718441668793,1718441492511,female,jobCenter-office,"sameCategory,mostSimilar,itemQuestion,competitor,otherCategory",0,English,0,0,24323,0,jobCenter,itemQuestion,3,filler
3886,32,NA,0,Graduated College,176282,1718441668793,1718441492511,female,sugar-baking,"mostSimilar,otherCategory,sameCategory,itemQuestion,competitor",100,English,0,0,22115,0,sugar,itemQuestion,4,main
3886,32,NA,71,Graduated College,176282,1718441668793,1718441492511,female,umbrella-rain,"mostSimilar,competitor,sameCategory,otherCategory,itemQuestion",100,English,0,0,21176,0,umbrella,itemQuestion,5,main
3888,41,NA,53,Graduated College,152041,1718441674917,1718441522876,female,box-muffins,"competitor,otherCategory,itemQuestion,mostSimilar,sameCategory",94,English,37,28,32575,52,box,itemQuestion,1,main
3888,41,NA,96,Graduated College,152041,1718441674917,1718441522876,female,bottle-plants,"itemQuestion,mostSimilar,competitor,sameCategory,otherCategory",100,English,98,31,17060,62,bottle,itemQuestion,2,main
3888,41,NA,100,Graduated College,152041,1718441674917,1718441522876,female,music-softrock,"competitor,mostSimilar,itemQuestion,sameCategory,otherCategory",100,English,100,100,24734,100,music,itemQuestion,3,filler
3888,41,NA,61,Graduated College,152041,1718441674917,1718441522876,female,umbrella-summer,"mostSimilar,competitor,itemQuestion,sameCategory,otherCategory",73,English,35,55,19748,52,umbrella,itemQuestion,4,main
3888,41,NA,73,Graduated College,152041,1718441674917,1718441522876,female,blanket-sleepover,"otherCategory,mostSimilar,sameCategory,itemQuestion,competitor",92,English,56,45,14394,42,blanket,itemQuestion,5,main
3890,69,NA,64,Graduated College,187312,1718441692238,1718441504926,female,sugar-coffee,"mostSimilar,competitor,sameCategory,itemQuestion,otherCategory",100,NA,32,0,26519,25,sugar,itemQuestion,1,main
3890,69,NA,100,Graduated College,187312,1718441692238,1718441504926,female,art-drawing,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",100,NA,100,100,31312,100,art,itemQuestion,2,filler
3890,69,NA,68,Graduated College,187312,1718441692238,1718441504926,female,pot-garden,"itemQuestion,mostSimilar,competitor,sameCategory,otherCategory",100,NA,3,5,24192,37,pot,itemQuestion,3,main
3890,69,NA,71,Graduated College,187312,1718441692238,1718441504926,female,box-muffins,"sameCategory,competitor,itemQuestion,mostSimilar,otherCategory",96,NA,67,68,21679,65,box,itemQuestion,4,main
3890,69,NA,67,Graduated College,187312,1718441692238,1718441504926,female,broom-renovation,"competitor,mostSimilar,sameCategory,otherCategory,itemQuestion",100,NA,19,4,39632,23,broom,itemQuestion,5,main
3889,32,NA,85,Graduated College,193615,1718441680210,1718441486595,male,sweatpants-sleepover,"mostSimilar,itemQuestion,sameCategory,competitor,otherCategory",100,English,37,11,32010,9,sweatpants,itemQuestion,1,main
3889,32,NA,83,Graduated College,193615,1718441680210,1718441486595,male,towel-hair,"sameCategory,competitor,itemQuestion,otherCategory,mostSimilar",100,English,79,72,54222,0,towel,itemQuestion,2,main
3889,32,NA,0,Graduated College,193615,1718441680210,1718441486595,male,carRental-moving,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",0,English,0,0,12016,0,carRental,itemQuestion,3,filler
3889,32,NA,100,Graduated College,193615,1718441680210,1718441486595,male,box-muffins,"competitor,itemQuestion,otherCategory,mostSimilar,sameCategory",100,English,29,60,26567,21,box,itemQuestion,4,main
3889,32,NA,71,Graduated College,193615,1718441680210,1718441486595,male,candy-halloween,"otherCategory,itemQuestion,sameCategory,competitor,mostSimilar",100,English,82,15,15385,32,candy,itemQuestion,5,main
3891,32,NA,81,Higher degree,205585,1718441695481,1718441489896,other,umbrella-summer,"sameCategory,itemQuestion,competitor,mostSimilar,otherCategory",100,English,0,81,39925,0,umbrella,itemQuestion,1,main
3891,32,NA,69,Higher degree,205585,1718441695481,1718441489896,other,candy-halloween,"competitor,otherCategory,itemQuestion,sameCategory,mostSimilar",100,English,6,13,39857,6,candy,itemQuestion,2,main
3891,32,NA,57,Higher degree,205585,1718441695481,1718441489896,other,pot-garden,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",100,English,0,0,24180,0,pot,itemQuestion,3,main
3891,32,NA,100,Higher degree,205585,1718441695481,1718441489896,other,handkerchief-injury,"otherCategory,mostSimilar,sameCategory,competitor,itemQuestion",100,English,100,0,20941,94,handkerchief,itemQuestion,4,main
3891,32,NA,0,Higher degree,205585,1718441695481,1718441489896,other,carRental-moving,"mostSimilar,itemQuestion,competitor,otherCategory,sameCategory",0,English,0,0,13538,0,carRental,itemQuestion,5,filler
3894,31,NA,35,Graduated High-school,171254,1718441698576,1718441527322,male,bottle-plants,"otherCategory,sameCategory,mostSimilar,competitor,itemQuestion",99,English,55,1,30556,76,bottle,itemQuestion,1,main
3894,31,NA,1,Graduated High-school,171254,1718441698576,1718441527322,male,umbrella-summer,"itemQuestion,sameCategory,mostSimilar,competitor,otherCategory",99,English,2,58,42657,62,umbrella,itemQuestion,2,main
3894,31,NA,66,Graduated High-school,171254,1718441698576,1718441527322,male,broom-renovation,"sameCategory,competitor,otherCategory,mostSimilar,itemQuestion",100,English,55,1,17138,1,broom,itemQuestion,3,main
3894,31,NA,74,Graduated High-school,171254,1718441698576,1718441527322,male,jobCenter-engineer,"mostSimilar,competitor,itemQuestion,otherCategory,sameCategory",99,English,1,3,19956,57,jobCenter,itemQuestion,4,filler
3894,31,NA,62,Graduated High-school,171254,1718441698576,1718441527322,male,towel-hair,"sameCategory,itemQuestion,mostSimilar,competitor,otherCategory",100,English,72,52,16105,2,towel,itemQuestion,5,main
3906,56,NA,84,Higher degree,266745,1718441832491,1718441565746,female,music-hardrock,"itemQuestion,otherCategory,sameCategory,mostSimilar,competitor",100,english,50,9,40781,78,music,itemQuestion,1,filler
3906,56,NA,100,Higher degree,266745,1718441832491,1718441565746,female,handkerchief-sauce,"itemQuestion,competitor,sameCategory,mostSimilar,otherCategory",76,english,62,0,41156,1,handkerchief,itemQuestion,2,main
3906,56,NA,75,Higher degree,266745,1718441832491,1718441565746,female,pot-jam,"competitor,sameCategory,otherCategory,itemQuestion,mostSimilar",100,english,100,0,31118,44,pot,itemQuestion,3,main
3906,56,NA,44,Higher degree,266745,1718441832491,1718441565746,female,sugar-baking,"competitor,mostSimilar,itemQuestion,sameCategory,otherCategory",100,english,46,1,31586,1,sugar,itemQuestion,4,main
3906,56,NA,60,Higher degree,266745,1718441832491,1718441565746,female,towel-clothes,"competitor,sameCategory,itemQuestion,mostSimilar,otherCategory",100,english,79,69,47774,81,towel,itemQuestion,5,main
3892,38,NA,26,Graduated College,198197,1718441700290,1718441502093,male,jobCenter-office,"competitor,mostSimilar,sameCategory,itemQuestion,otherCategory",99,English,12,5,26311,9,jobCenter,itemQuestion,1,filler
3892,38,NA,22,Graduated College,198197,1718441700290,1718441502093,male,broom-snow,"mostSimilar,sameCategory,competitor,otherCategory,itemQuestion",98,English,58,0,16042,75,broom,itemQuestion,2,main
3892,38,NA,15,Graduated College,198197,1718441700290,1718441502093,male,towel-clothes,"sameCategory,competitor,itemQuestion,mostSimilar,otherCategory",98,English,40,32,76036,71,towel,itemQuestion,3,main
3892,38,NA,96,Graduated College,198197,1718441700290,1718441502093,male,postit-reading,"sameCategory,mostSimilar,otherCategory,itemQuestion,competitor",100,English,55,0,19582,21,postit,itemQuestion,4,main
3892,38,NA,92,Graduated College,198197,1718441700290,1718441502093,male,sugar-baking,"itemQuestion,competitor,otherCategory,mostSimilar,sameCategory",98,English,87,0,19261,90,sugar,itemQuestion,5,main
3902,39,NA,79,Higher degree,244629,1718441755827,1718441511198,male,airport-usa,"mostSimilar,sameCategory,itemQuestion,otherCategory,competitor",100,English,19,0,43650,0,airport,itemQuestion,1,filler
3902,39,NA,69,Higher degree,244629,1718441755827,1718441511198,male,umbrella-rain,"sameCategory,otherCategory,competitor,itemQuestion,mostSimilar",95,English,10,0,33632,25,umbrella,itemQuestion,2,main
3902,39,NA,74,Higher degree,244629,1718441755827,1718441511198,male,candy-dessert,"otherCategory,competitor,sameCategory,mostSimilar,itemQuestion",100,English,82,28,20878,15,candy,itemQuestion,3,main
3902,39,NA,99,Higher degree,244629,1718441755827,1718441511198,male,handkerchief-sauce,"sameCategory,competitor,otherCategory,mostSimilar,itemQuestion",95,English,80,0,42876,0,handkerchief,itemQuestion,4,main
3902,39,NA,78,Higher degree,244629,1718441755827,1718441511198,male,sweatpants-spill,"competitor,otherCategory,mostSimilar,sameCategory,itemQuestion",100,English,77,16,44764,32,sweatpants,itemQuestion,5,main
3903,29,NA,65,Higher degree,284071,1718441765800,1718441481729,female,towel-clothes,"itemQuestion,competitor,sameCategory,otherCategory,mostSimilar",100,English,40,19,20691,69,towel,itemQuestion,1,main
3903,29,NA,0,Higher degree,284071,1718441765800,1718441481729,female,jobCenter-office,"mostSimilar,sameCategory,competitor,itemQuestion,otherCategory",0,English,0,0,11192,0,jobCenter,itemQuestion,2,filler
3903,29,NA,62,Higher degree,284071,1718441765800,1718441481729,female,umbrella-rain,"competitor,itemQuestion,otherCategory,mostSimilar,sameCategory",85,English,17,2,13557,2,umbrella,itemQuestion,3,main
3903,29,NA,71,Higher degree,284071,1718441765800,1718441481729,female,sweatpants-spill,"competitor,otherCategory,mostSimilar,itemQuestion,sameCategory",99,English,53,33,13700,69,sweatpants,itemQuestion,4,main
3903,29,NA,1,Higher degree,284071,1718441765800,1718441481729,female,sugar-baking,"mostSimilar,itemQuestion,otherCategory,sameCategory,competitor",99,English,0,1,11370,1,sugar,itemQuestion,5,main
3905,53,Some words used may have specific obvious meanings in US english which may be slightly different elsewhere.  Carton springs to mind for example.,50,Graduated College,299533,1718441819508,1718441519975,male,candy-halloween,"competitor,sameCategory,mostSimilar,otherCategory,itemQuestion",99,English,33,13,30464,9,candy,itemQuestion,1,main
3905,53,Some words used may have specific obvious meanings in US english which may be slightly different elsewhere.  Carton springs to mind for example.,0,Graduated College,299533,1718441819508,1718441519975,male,jobCenter-engineer,"sameCategory,itemQuestion,competitor,otherCategory,mostSimilar",0,English,0,0,27144,0,jobCenter,itemQuestion,2,filler
3905,53,Some words used may have specific obvious meanings in US english which may be slightly different elsewhere.  Carton springs to mind for example.,49,Graduated College,299533,1718441819508,1718441519975,male,towel-hair,"competitor,sameCategory,otherCategory,itemQuestion,mostSimilar",99,English,39,23,27024,1,towel,itemQuestion,3,main
3905,53,Some words used may have specific obvious meanings in US english which may be slightly different elsewhere.  Carton springs to mind for example.,98,Graduated College,299533,1718441819508,1718441519975,male,box-muffins,"competitor,mostSimilar,otherCategory,itemQuestion,sameCategory",99,English,47,19,20671,33,box,itemQuestion,4,main
3905,53,Some words used may have specific obvious meanings in US english which may be slightly different elsewhere.  Carton springs to mind for example.,38,Graduated College,299533,1718441819508,1718441519975,male,umbrella-summer,"sameCategory,itemQuestion,competitor,mostSimilar,otherCategory",98,English,14,11,23552,1,umbrella,itemQuestion,5,main
3908,32,n/a,100,Graduated High-school,195999,1718441834629,1718441638630,male,handkerchief-sauce,"otherCategory,itemQuestion,competitor,sameCategory,mostSimilar",100,English,93,0,35733,7,handkerchief,itemQuestion,1,main
3908,32,n/a,76,Graduated High-school,195999,1718441834629,1718441638630,male,candy-dessert,"mostSimilar,itemQuestion,otherCategory,competitor,sameCategory",100,English,90,53,28872,31,candy,itemQuestion,2,main
3908,32,n/a,100,Graduated High-school,195999,1718441834629,1718441638630,male,carRental-fun,"itemQuestion,mostSimilar,competitor,otherCategory,sameCategory",100,English,100,27,26497,52,carRental,itemQuestion,3,filler
3908,32,n/a,56,Graduated High-school,195999,1718441834629,1718441638630,male,box-bbq,"itemQuestion,otherCategory,mostSimilar,competitor,sameCategory",100,English,83,56,23523,90,box,itemQuestion,4,main
3908,32,n/a,79,Graduated High-school,195999,1718441834629,1718441638630,male,towel-clothes,"sameCategory,otherCategory,competitor,mostSimilar,itemQuestion",97,English,34,62,24182,74,towel,itemQuestion,5,main
3893,49,NA,100,Higher degree,233988,1718441717542,1718441483554,male,music-hardrock,"itemQuestion,competitor,mostSimilar,otherCategory,sameCategory",99,English,100,99,47267,99,music,itemQuestion,1,filler
3893,49,NA,62,Higher degree,233988,1718441717542,1718441483554,male,sweatpants-spill,"competitor,sameCategory,itemQuestion,otherCategory,mostSimilar",100,English,12,43,40628,37,sweatpants,itemQuestion,2,main
3893,49,NA,77,Higher degree,233988,1718441717542,1718441483554,male,umbrella-rain,"otherCategory,competitor,itemQuestion,sameCategory,mostSimilar",99,English,1,0,21198,0,umbrella,itemQuestion,3,main
3893,49,NA,81,Higher degree,233988,1718441717542,1718441483554,male,broom-snow,"competitor,mostSimilar,otherCategory,sameCategory,itemQuestion",99,English,32,14,35958,1,broom,itemQuestion,4,main
3893,49,NA,22,Higher degree,233988,1718441717542,1718441483554,male,box-bbq,"otherCategory,sameCategory,itemQuestion,mostSimilar,competitor",99,English,14,8,36902,93,box,itemQuestion,5,main
3895,36,NA,0,Graduated High-school,231560,1718441734954,1718441503394,male,jobCenter-office,"otherCategory,competitor,mostSimilar,itemQuestion,sameCategory",0,English,0,0,30064,0,jobCenter,itemQuestion,1,filler
3895,36,NA,92,Graduated High-school,231560,1718441734954,1718441503394,male,postit-reading,"otherCategory,sameCategory,mostSimilar,competitor,itemQuestion",99,English,64,1,27750,10,postit,itemQuestion,2,main
3895,36,NA,49,Graduated High-school,231560,1718441734954,1718441503394,male,sugar-baking,"otherCategory,mostSimilar,sameCategory,itemQuestion,competitor",99,English,20,1,26964,59,sugar,itemQuestion,3,main
3895,36,NA,76,Graduated High-school,231560,1718441734954,1718441503394,male,towel-clothes,"mostSimilar,competitor,itemQuestion,sameCategory,otherCategory",99,English,53,51,38953,78,towel,itemQuestion,4,main
3895,36,NA,78,Graduated High-school,231560,1718441734954,1718441503394,male,box-bbq,"competitor,sameCategory,itemQuestion,mostSimilar,otherCategory",95,English,52,54,28841,65,box,itemQuestion,5,main
3896,62,NA,0,Graduated High-school,235136,1718441729664,1718441494528,female,jobCenter-office,"otherCategory,mostSimilar,competitor,sameCategory,itemQuestion",1,English,0,0,42637,0,jobCenter,itemQuestion,1,filler
3896,62,NA,93,Graduated High-school,235136,1718441729664,1718441494528,female,candy-dessert,"otherCategory,itemQuestion,sameCategory,competitor,mostSimilar",100,English,97,28,38267,10,candy,itemQuestion,2,main
3896,62,NA,87,Graduated High-school,235136,1718441729664,1718441494528,female,towel-clothes,"otherCategory,mostSimilar,competitor,sameCategory,itemQuestion",95,English,88,49,30593,85,towel,itemQuestion,3,main
3896,62,NA,18,Graduated High-school,235136,1718441729664,1718441494528,female,sweatpants-spill,"mostSimilar,itemQuestion,otherCategory,sameCategory,competitor",100,English,25,25,28203,0,sweatpants,itemQuestion,4,main
3896,62,NA,84,Graduated High-school,235136,1718441729664,1718441494528,female,umbrella-rain,"itemQuestion,otherCategory,sameCategory,competitor,mostSimilar",100,English,42,0,25818,0,umbrella,itemQuestion,5,main
3900,64,NA,24,Graduated College,242029,1718441748224,1718441506195,female,pot-jam,"otherCategory,competitor,sameCategory,itemQuestion,mostSimilar",100,english,44,0,44656,0,pot,itemQuestion,1,main
3900,64,NA,75,Graduated College,242029,1718441748224,1718441506195,female,bottle-water,"sameCategory,mostSimilar,otherCategory,competitor,itemQuestion",100,english,8,0,23094,1,bottle,itemQuestion,2,main
3900,64,NA,38,Graduated College,242029,1718441748224,1718441506195,female,towel-clothes,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",100,english,60,56,23027,57,towel,itemQuestion,3,main
3900,64,NA,99,Graduated College,242029,1718441748224,1718441506195,female,umbrella-rain,"itemQuestion,sameCategory,mostSimilar,otherCategory,competitor",100,english,22,0,25248,0,umbrella,itemQuestion,4,main
3900,64,NA,78,Graduated College,242029,1718441748224,1718441506195,female,airport-usa,"mostSimilar,sameCategory,otherCategory,competitor,itemQuestion",99,english,18,1,41263,0,airport,itemQuestion,5,filler
3901,53,NA,89,Graduated High-school,239567,1718441746456,1718441506889,male,sweatpants-sleepover,"itemQuestion,otherCategory,competitor,mostSimilar,sameCategory",98,English,82,23,46284,84,sweatpants,itemQuestion,1,main
3901,53,NA,0,Graduated High-school,239567,1718441746456,1718441506889,male,umbrella-summer,"sameCategory,itemQuestion,competitor,mostSimilar,otherCategory",100,English,39,7,37232,98,umbrella,itemQuestion,2,main
3901,53,NA,72,Graduated High-school,239567,1718441746456,1718441506889,male,candy-halloween,"itemQuestion,sameCategory,otherCategory,competitor,mostSimilar",100,English,89,64,31583,80,candy,itemQuestion,3,main
3901,53,NA,100,Graduated High-school,239567,1718441746456,1718441506889,male,music-softrock,"itemQuestion,otherCategory,mostSimilar,competitor,sameCategory",100,English,100,100,29798,100,music,itemQuestion,4,filler
3901,53,NA,92,Graduated High-school,239567,1718441746456,1718441506889,male,blanket-sleepover,"otherCategory,itemQuestion,competitor,sameCategory,mostSimilar",100,English,29,6,22250,0,blanket,itemQuestion,5,main
3904,51,NA,50,Graduated High-school,288554,1718441779845,1718441491291,male,pot-jam,"sameCategory,otherCategory,itemQuestion,competitor,mostSimilar",100,English,63,0,68228,21,pot,itemQuestion,1,main
3904,51,NA,77,Graduated High-school,288554,1718441779845,1718441491291,male,sweatpants-spill,"otherCategory,itemQuestion,competitor,sameCategory,mostSimilar",100,English,51,39,47328,48,sweatpants,itemQuestion,2,main
3904,51,NA,74,Graduated High-school,288554,1718441779845,1718441491291,male,music-hardrock,"sameCategory,itemQuestion,competitor,mostSimilar,otherCategory",100,English,27,7,45148,62,music,itemQuestion,3,filler
3904,51,NA,70,Graduated High-school,288554,1718441779845,1718441491291,male,handkerchief-sauce,"competitor,itemQuestion,otherCategory,sameCategory,mostSimilar",100,English,75,0,27269,0,handkerchief,itemQuestion,4,main
3904,51,NA,49,Graduated High-school,288554,1718441779845,1718441491291,male,postit-reading,"mostSimilar,itemQuestion,competitor,sameCategory,otherCategory",100,English,91,0,38079,1,postit,itemQuestion,5,main
3909,50,NA,75,Higher degree,327610,1718441842205,1718441514595,female,box-bbq,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",100,English,83,1,79205,75,box,itemQuestion,1,main
3909,50,NA,100,Higher degree,327610,1718441842205,1718441514595,female,blanket-transportation,"otherCategory,competitor,itemQuestion,mostSimilar,sameCategory",100,English,3,60,69135,81,blanket,itemQuestion,2,main
3909,50,NA,0,Higher degree,327610,1718441842205,1718441514595,female,carRental-fun,"otherCategory,itemQuestion,mostSimilar,sameCategory,competitor",0,English,1,0,24872,0,carRental,itemQuestion,3,filler
3909,50,NA,100,Higher degree,327610,1718441842205,1718441514595,female,handkerchief-sauce,"competitor,sameCategory,mostSimilar,otherCategory,itemQuestion",91,English,91,0,44733,0,handkerchief,itemQuestion,4,main
3909,50,NA,70,Higher degree,327610,1718441842205,1718441514595,female,candy-dessert,"sameCategory,otherCategory,competitor,itemQuestion,mostSimilar",100,English,93,30,41872,31,candy,itemQuestion,5,main
3911,30,NA,63,Did not graduate High-school,338062,1718441889569,1718441551507,female,sweatpants-spill,"mostSimilar,competitor,sameCategory,otherCategory,itemQuestion",88,English,40,0,52226,19,sweatpants,itemQuestion,1,main
3911,30,NA,78,Did not graduate High-school,338062,1718441889569,1718441551507,female,umbrella-rain,"itemQuestion,sameCategory,otherCategory,mostSimilar,competitor",100,English,29,0,119506,0,umbrella,itemQuestion,2,main
3911,30,NA,0,Did not graduate High-school,338062,1718441889569,1718441551507,female,jobCenter-office,"itemQuestion,competitor,mostSimilar,otherCategory,sameCategory",0,English,0,0,22911,0,jobCenter,itemQuestion,3,filler
3911,30,NA,100,Did not graduate High-school,338062,1718441889569,1718441551507,female,bottle-water,"itemQuestion,competitor,otherCategory,sameCategory,mostSimilar",100,English,11,0,59492,17,bottle,itemQuestion,4,main
3911,30,NA,100,Did not graduate High-school,338062,1718441889569,1718441551507,female,blanket-transportation,"otherCategory,sameCategory,mostSimilar,itemQuestion,competitor",100,English,13,70,32986,100,blanket,itemQuestion,5,main
3897,43,NA,33,Graduated College,260419,1718441738904,1718441478485,male,towel-clothes,"sameCategory,itemQuestion,competitor,otherCategory,mostSimilar",43,English,22,35,43834,85,towel,itemQuestion,1,main
3897,43,NA,87,Graduated College,260419,1718441738904,1718441478485,male,handkerchief-sauce,"competitor,sameCategory,itemQuestion,mostSimilar,otherCategory",50,English,36,0,62560,6,handkerchief,itemQuestion,2,main
3897,43,NA,70,Graduated College,260419,1718441738904,1718441478485,male,sweatpants-spill,"itemQuestion,competitor,sameCategory,otherCategory,mostSimilar",92,English,25,28,57456,18,sweatpants,itemQuestion,3,main
3897,43,NA,89,Graduated College,260419,1718441738904,1718441478485,male,carRental-fun,"sameCategory,itemQuestion,otherCategory,competitor,mostSimilar",100,English,100,12,37395,67,carRental,itemQuestion,4,filler
3897,43,NA,95,Graduated College,260419,1718441738904,1718441478485,male,broom-snow,"itemQuestion,mostSimilar,competitor,sameCategory,otherCategory",100,English,48,0,33553,3,broom,itemQuestion,5,main
3907,59,NA,39,Graduated High-school,326011,1718441840152,1718441514141,male,pot-garden,"otherCategory,itemQuestion,mostSimilar,sameCategory,competitor",99,NA,1,1,49815,0,pot,itemQuestion,1,main
3907,59,NA,0,Graduated High-school,326011,1718441840152,1718441514141,male,umbrella-summer,"itemQuestion,sameCategory,competitor,mostSimilar,otherCategory",99,NA,34,19,50837,67,umbrella,itemQuestion,2,main
3907,59,NA,34,Graduated High-school,326011,1718441840152,1718441514141,male,art-drawing,"itemQuestion,otherCategory,mostSimilar,competitor,sameCategory",99,NA,47,62,26269,18,art,itemQuestion,3,filler
3907,59,NA,64,Graduated High-school,326011,1718441840152,1718441514141,male,candy-halloween,"itemQuestion,competitor,sameCategory,otherCategory,mostSimilar",100,NA,60,24,36151,41,candy,itemQuestion,4,main
3907,59,NA,0,Graduated High-school,326011,1718441840152,1718441514141,male,postit-board,"mostSimilar,otherCategory,competitor,sameCategory,itemQuestion",99,NA,71,0,46438,69,postit,itemQuestion,5,main
3898,60,NA,88,Graduated College,242331,1718441742958,1718441500627,female,towel-hair,"itemQuestion,mostSimilar,otherCategory,sameCategory,competitor",100,NA,1,1,56971,95,towel,itemQuestion,1,main
3898,60,NA,0,Graduated College,242331,1718441742958,1718441500627,female,airport-europe-UPDATED,"itemQuestion,sameCategory,otherCategory,competitor,mostSimilar",0,NA,0,0,24854,0,airport,itemQuestion,2,filler
3898,60,NA,100,Graduated College,242331,1718441742958,1718441500627,female,sugar-coffee,"mostSimilar,otherCategory,itemQuestion,competitor,sameCategory",100,NA,100,0,44481,100,sugar,itemQuestion,3,main
3898,60,NA,62,Graduated College,242331,1718441742958,1718441500627,female,umbrella-summer,"mostSimilar,competitor,otherCategory,itemQuestion,sameCategory",100,NA,0,91,33213,0,umbrella,itemQuestion,4,main
3898,60,NA,28,Graduated College,242331,1718441742958,1718441500627,female,candy-halloween,"competitor,sameCategory,mostSimilar,itemQuestion,otherCategory",100,NA,79,42,52396,60,candy,itemQuestion,5,main
3899,77,NA,97,Graduated High-school,243494,1718441741229,1718441497735,female,towel-hair,"mostSimilar,itemQuestion,competitor,otherCategory,sameCategory",92,English,71,64,47851,80,towel,itemQuestion,1,main
3899,77,NA,99,Graduated High-school,243494,1718441741229,1718441497735,female,art-drawing,"sameCategory,otherCategory,mostSimilar,itemQuestion,competitor",98,English,99,100,28421,100,art,itemQuestion,2,filler
3899,77,NA,98,Graduated High-school,243494,1718441741229,1718441497735,female,sweatpants-sleepover,"mostSimilar,sameCategory,otherCategory,itemQuestion,competitor",98,English,77,8,33457,64,sweatpants,itemQuestion,3,main
