itemName,submission_id,answerType,response,centered_response
waterSport-motor,4461,otherCategory2,59,9
dutyFree-smokes,4461,competitor,51,1
dutyFree-smokes,4461,sameCategory1,52,2
dutyFree-smokes,4461,sameCategory2,76,26
dutyFree-smokes,4461,otherCategory1,52,2
dutyFree-smokes,4461,otherCategory2,51,1
disney-action,4461,competitor,74,24
disney-action,4461,sameCategory1,58,8
disney-action,4461,sameCategory2,64,14
disney-action,4461,otherCategory1,42,-8
disney-action,4461,otherCategory2,48,-2
cafe-pie,4461,competitor,62,12
cafe-pie,4461,sameCategory1,55,5
cafe-pie,4461,sameCategory2,42,-8
cafe-pie,4461,otherCategory1,41,-9
cafe-pie,4461,otherCategory2,54,4
touristInfo-childTheatre,4461,competitor,50,0
touristInfo-childTheatre,4461,sameCategory1,0,-50
touristInfo-childTheatre,4461,sameCategory2,0,-50
touristInfo-childTheatre,4461,otherCategory1,0,-50
touristInfo-childTheatre,4461,otherCategory2,0,-50
electronics-laptop,4461,competitor,53,3
electronics-laptop,4461,sameCategory1,0,-50
electronics-laptop,4461,sameCategory2,0,-50
electronics-laptop,4461,otherCategory1,0,-50
electronics-laptop,4461,otherCategory2,0,-50
friendsActivities-videoEntertainment,4466,competitor,79,29
friendsActivities-videoEntertainment,4466,sameCategory1,67,17
friendsActivities-videoEntertainment,4466,sameCategory2,51,1
friendsActivities-videoEntertainment,4466,otherCategory1,34,-16
friendsActivities-videoEntertainment,4466,otherCategory2,15,-35
movie-western,4466,competitor,84,34
movie-western,4466,sameCategory1,72,22
movie-western,4466,sameCategory2,73,23
movie-western,4466,otherCategory1,50,0
movie-western,4466,otherCategory2,54,4
waterSport-muscle,4466,competitor,79,29
waterSport-muscle,4466,sameCategory1,54,4
waterSport-muscle,4466,sameCategory2,68,18
waterSport-muscle,4466,otherCategory1,50,0
waterSport-muscle,4466,otherCategory2,49,-1
touristInfo-clubbing,4466,competitor,81,31
touristInfo-clubbing,4466,sameCategory1,69,19
touristInfo-clubbing,4466,sameCategory2,69,19
touristInfo-clubbing,4466,otherCategory1,10,-40
touristInfo-clubbing,4466,otherCategory2,12,-38
disney-princess,4466,competitor,83,33
disney-princess,4466,sameCategory1,86,36
disney-princess,4466,sameCategory2,84,34
disney-princess,4466,otherCategory1,30,-20
disney-princess,4466,otherCategory2,35,-15
petAdoption-hamster,4466,competitor,94,44
petAdoption-hamster,4466,sameCategory1,94,44
petAdoption-hamster,4466,sameCategory2,75,25
petAdoption-hamster,4466,otherCategory1,17,-33
petAdoption-hamster,4466,otherCategory2,7,-43
books-fantasy,4466,competitor,68,18
books-fantasy,4466,sameCategory1,94,44
books-fantasy,4466,sameCategory2,34,-16
books-fantasy,4466,otherCategory1,33,-17
books-fantasy,4466,otherCategory2,53,3
kidsActivities-sports,4466,competitor,68,18
kidsActivities-sports,4466,sameCategory1,54,4
kidsActivities-sports,4466,sameCategory2,67,17
kidsActivities-sports,4466,otherCategory1,16,-34
kidsActivities-sports,4466,otherCategory2,28,-22
dutyFree-smokes,4462,competitor,70,20
dutyFree-smokes,4462,sameCategory1,39,-11
dutyFree-smokes,4462,sameCategory2,82,32
dutyFree-smokes,4462,otherCategory1,43,-7
dutyFree-smokes,4462,otherCategory2,42,-8
disney-action,4462,competitor,86,36
disney-action,4462,sameCategory1,76,26
disney-action,4462,sameCategory2,79,29
disney-action,4462,otherCategory1,10,-40
disney-action,4462,otherCategory2,11,-39
furniture-indoors,4462,competitor,57,7
furniture-indoors,4462,sameCategory1,19,-31
furniture-indoors,4462,sameCategory2,37,-13
furniture-indoors,4462,otherCategory1,5,-45
furniture-indoors,4462,otherCategory2,20,-30
waterSport-motor,4462,competitor,62,12
waterSport-motor,4462,sameCategory1,57,7
waterSport-motor,4462,sameCategory2,81,31
waterSport-motor,4462,otherCategory1,66,16
waterSport-motor,4462,otherCategory2,53,3
kidsActivities-crafts,4462,competitor,23,-27
kidsActivities-crafts,4462,sameCategory1,9,-41
kidsActivities-crafts,4462,sameCategory2,27,-23
kidsActivities-crafts,4462,otherCategory1,38,-12
kidsActivities-crafts,4462,otherCategory2,9,-41
plants-green,4462,competitor,55,5
plants-green,4462,sameCategory1,57,7
plants-green,4462,sameCategory2,61,11
plants-green,4462,otherCategory1,51,1
plants-green,4462,otherCategory2,35,-15
bookingAgency-lowClassAccommodation,4462,competitor,28,-22
bookingAgency-lowClassAccommodation,4462,sameCategory1,78,28
bookingAgency-lowClassAccommodation,4462,sameCategory2,56,6
bookingAgency-lowClassAccommodation,4462,otherCategory1,14,-36
bookingAgency-lowClassAccommodation,4462,otherCategory2,14,-36
zoo-xl,4462,competitor,65,15
zoo-xl,4462,sameCategory1,44,-6
zoo-xl,4462,sameCategory2,42,-8
zoo-xl,4462,otherCategory1,17,-33
zoo-xl,4462,otherCategory2,11,-39
bookingAgency-lowClassAccommodation,4475,competitor,54,4
bookingAgency-lowClassAccommodation,4475,sameCategory1,67,17
bookingAgency-lowClassAccommodation,4475,sameCategory2,55,5
bookingAgency-lowClassAccommodation,4475,otherCategory1,5,-45
bookingAgency-lowClassAccommodation,4475,otherCategory2,8,-42
bar-whiteWine,4475,competitor,63,13
bar-whiteWine,4475,sameCategory1,68,18
bar-whiteWine,4475,sameCategory2,57,7
bar-whiteWine,4475,otherCategory1,26,-24
bar-whiteWine,4475,otherCategory2,32,-18
gym-yoga,4475,competitor,85,35
gym-yoga,4475,sameCategory1,78,28
gym-yoga,4475,sameCategory2,69,19
gym-yoga,4475,otherCategory1,30,-20
gym-yoga,4475,otherCategory2,44,-6
kidsActivities-crafts,4475,competitor,82,32
kidsActivities-crafts,4475,sameCategory1,66,16
kidsActivities-crafts,4475,sameCategory2,75,25
kidsActivities-crafts,4475,otherCategory1,22,-28
kidsActivities-crafts,4475,otherCategory2,18,-32
petAdoption-dogs,4475,competitor,76,26
petAdoption-dogs,4475,sameCategory1,81,31
petAdoption-dogs,4475,sameCategory2,63,13
petAdoption-dogs,4475,otherCategory1,39,-11
petAdoption-dogs,4475,otherCategory2,17,-33
friendsActivities-boardGames,4475,competitor,83,33
friendsActivities-boardGames,4475,sameCategory1,34,-16
friendsActivities-boardGames,4475,sameCategory2,69,19
friendsActivities-boardGames,4475,otherCategory1,23,-27
friendsActivities-boardGames,4475,otherCategory2,36,-14
clothing-beach,4475,competitor,80,30
clothing-beach,4475,sameCategory1,67,17
clothing-beach,4475,sameCategory2,79,29
clothing-beach,4475,otherCategory1,33,-17
clothing-beach,4475,otherCategory2,36,-14
dutyFree-smokes,4475,competitor,78,28
dutyFree-smokes,4475,sameCategory1,86,36
dutyFree-smokes,4475,sameCategory2,65,15
dutyFree-smokes,4475,otherCategory1,65,15
dutyFree-smokes,4475,otherCategory2,40,-10
furniture-outdoors,4492,competitor,71,21
furniture-outdoors,4492,sameCategory1,41,-9
furniture-outdoors,4492,sameCategory2,74,24
furniture-outdoors,4492,otherCategory1,40,-10
furniture-outdoors,4492,otherCategory2,29,-21
bookingAgency-highClassAccommodation,4492,competitor,60,10
bookingAgency-highClassAccommodation,4492,sameCategory1,85,35
bookingAgency-highClassAccommodation,4492,sameCategory2,86,36
bookingAgency-highClassAccommodation,4492,otherCategory1,72,22
bookingAgency-highClassAccommodation,4492,otherCategory2,11,-39
bar-tea,4492,competitor,81,31
bar-tea,4492,sameCategory1,64,14
bar-tea,4492,sameCategory2,40,-10
bar-tea,4492,otherCategory1,17,-33
bar-tea,4492,otherCategory2,37,-13
plants-flowers,4492,competitor,81,31
plants-flowers,4492,sameCategory1,84,34
plants-flowers,4492,sameCategory2,68,18
plants-flowers,4492,otherCategory1,37,-13
plants-flowers,4492,otherCategory2,37,-13
petAdoption-hamster,4492,competitor,87,37
petAdoption-hamster,4492,sameCategory1,64,14
petAdoption-hamster,4492,sameCategory2,42,-8
petAdoption-hamster,4492,otherCategory1,24,-26
petAdoption-hamster,4492,otherCategory2,17,-33
kidsActivities-sports,4492,competitor,59,9
kidsActivities-sports,4492,sameCategory1,31,-19
kidsActivities-sports,4492,sameCategory2,70,20
kidsActivities-sports,4492,otherCategory1,17,-33
kidsActivities-sports,4492,otherCategory2,69,19
movie-western,4492,competitor,78,28
movie-western,4492,sameCategory1,63,13
movie-western,4492,sameCategory2,75,25
movie-western,4492,otherCategory1,29,-21
movie-western,4492,otherCategory2,38,-12
gym-boxing,4492,competitor,93,43
gym-boxing,4492,sameCategory1,80,30
gym-boxing,4492,sameCategory2,76,26
gym-boxing,4492,otherCategory1,22,-28
gym-boxing,4492,otherCategory2,15,-35
furniture-outdoors,4471,competitor,61,11
furniture-outdoors,4471,sameCategory1,64,14
furniture-outdoors,4471,sameCategory2,67,17
furniture-outdoors,4471,otherCategory1,44,-6
furniture-outdoors,4471,otherCategory2,72,22
books-fantasy,4471,competitor,89,39
books-fantasy,4471,sameCategory1,80,30
books-fantasy,4471,sameCategory2,74,24
books-fantasy,4471,otherCategory1,57,7
books-fantasy,4471,otherCategory2,56,6
friendsActivities-videoEntertainment,4471,competitor,61,11
friendsActivities-videoEntertainment,4471,sameCategory1,54,4
friendsActivities-videoEntertainment,4471,sameCategory2,60,10
friendsActivities-videoEntertainment,4471,otherCategory1,8,-42
friendsActivities-videoEntertainment,4471,otherCategory2,37,-13
zoo-reptiles,4471,competitor,100,50
zoo-reptiles,4471,sameCategory1,81,31
zoo-reptiles,4471,sameCategory2,83,33
zoo-reptiles,4471,otherCategory1,61,11
zoo-reptiles,4471,otherCategory2,61,11
clothing-winter,4471,competitor,70,20
clothing-winter,4471,sameCategory1,73,23
clothing-winter,4471,sameCategory2,77,27
clothing-winter,4471,otherCategory1,56,6
clothing-winter,4471,otherCategory2,36,-14
disney-princess,4471,competitor,68,18
disney-princess,4471,sameCategory1,76,26
disney-princess,4471,sameCategory2,67,17
disney-princess,4471,otherCategory1,53,3
disney-princess,4471,otherCategory2,56,6
plants-flowers,4471,competitor,55,5
plants-flowers,4471,sameCategory1,53,3
plants-flowers,4471,sameCategory2,72,22
plants-flowers,4471,otherCategory1,53,3
plants-flowers,4471,otherCategory2,28,-22
waterSport-muscle,4471,competitor,100,50
waterSport-muscle,4471,sameCategory1,53,3
waterSport-muscle,4471,sameCategory2,94,44
waterSport-muscle,4471,otherCategory1,46,-4
waterSport-muscle,4471,otherCategory2,55,5
friendsActivities-videoEntertainment,4485,competitor,65,15
friendsActivities-videoEntertainment,4485,sameCategory1,2,-48
friendsActivities-videoEntertainment,4485,sameCategory2,99,49
friendsActivities-videoEntertainment,4485,otherCategory1,55,5
friendsActivities-videoEntertainment,4485,otherCategory2,27,-23
movie-western,4485,competitor,61,11
movie-western,4485,sameCategory1,35,-15
movie-western,4485,sameCategory2,61,11
movie-western,4485,otherCategory1,76,26
movie-western,4485,otherCategory2,26,-24
kidsActivities-sports,4485,competitor,54,4
kidsActivities-sports,4485,sameCategory1,57,7
kidsActivities-sports,4485,sameCategory2,45,-5
kidsActivities-sports,4485,otherCategory1,40,-10
kidsActivities-sports,4485,otherCategory2,29,-21
plants-flowers,4485,competitor,42,-8
plants-flowers,4485,sameCategory1,57,7
plants-flowers,4485,sameCategory2,41,-9
plants-flowers,4485,otherCategory1,41,-9
plants-flowers,4485,otherCategory2,53,3
cafe-pizza,4485,competitor,69,19
cafe-pizza,4485,sameCategory1,54,4
cafe-pizza,4485,sameCategory2,41,-9
cafe-pizza,4485,otherCategory1,54,4
cafe-pizza,4485,otherCategory2,54,4
zoo-reptiles,4485,competitor,65,15
zoo-reptiles,4485,sameCategory1,62,12
zoo-reptiles,4485,sameCategory2,61,11
zoo-reptiles,4485,otherCategory1,43,-7
zoo-reptiles,4485,otherCategory2,45,-5
books-fantasy,4485,competitor,40,-10
books-fantasy,4485,sameCategory1,42,-8
books-fantasy,4485,sameCategory2,61,11
books-fantasy,4485,otherCategory1,56,6
books-fantasy,4485,otherCategory2,54,4
gym-boxing,4485,competitor,55,5
gym-boxing,4485,sameCategory1,57,7
gym-boxing,4485,sameCategory2,55,5
gym-boxing,4485,otherCategory1,44,-6
gym-boxing,4485,otherCategory2,43,-7
friendsActivities-boardGames,4478,competitor,86,36
friendsActivities-boardGames,4478,sameCategory1,62,12
friendsActivities-boardGames,4478,sameCategory2,63,13
friendsActivities-boardGames,4478,otherCategory1,33,-17
friendsActivities-boardGames,4478,otherCategory2,62,12
books-romance,4478,competitor,87,37
books-romance,4478,sameCategory1,92,42
books-romance,4478,sameCategory2,72,22
books-romance,4478,otherCategory1,28,-22
books-romance,4478,otherCategory2,43,-7
waterSport-motor,4478,competitor,96,46
waterSport-motor,4478,sameCategory1,81,31
waterSport-motor,4478,sameCategory2,93,43
waterSport-motor,4478,otherCategory1,70,20
waterSport-motor,4478,otherCategory2,81,31
furniture-indoors,4478,competitor,81,31
furniture-indoors,4478,sameCategory1,33,-17
furniture-indoors,4478,sameCategory2,80,30
furniture-indoors,4478,otherCategory1,57,7
furniture-indoors,4478,otherCategory2,57,7
disney-action,4478,competitor,92,42
disney-action,4478,sameCategory1,87,37
disney-action,4478,sameCategory2,100,50
disney-action,4478,otherCategory1,34,-16
disney-action,4478,otherCategory2,35,-15
kidsActivities-crafts,4478,competitor,86,36
kidsActivities-crafts,4478,sameCategory1,77,27
kidsActivities-crafts,4478,sameCategory2,86,36
kidsActivities-crafts,4478,otherCategory1,64,14
kidsActivities-crafts,4478,otherCategory2,58,8
dutyFree-smokes,4478,competitor,89,39
dutyFree-smokes,4478,sameCategory1,84,34
dutyFree-smokes,4478,sameCategory2,83,33
dutyFree-smokes,4478,otherCategory1,69,19
dutyFree-smokes,4478,otherCategory2,67,17
bar-whiteWine,4478,competitor,88,38
bar-whiteWine,4478,sameCategory1,59,9
bar-whiteWine,4478,sameCategory2,69,19
bar-whiteWine,4478,otherCategory1,24,-26
bar-whiteWine,4478,otherCategory2,6,-44
kidsActivities-sports,4480,competitor,83,33
kidsActivities-sports,4480,sameCategory1,63,13
kidsActivities-sports,4480,sameCategory2,80,30
kidsActivities-sports,4480,otherCategory1,46,-4
kidsActivities-sports,4480,otherCategory2,46,-4
movie-western,4480,competitor,60,10
movie-western,4480,sameCategory1,36,-14
movie-western,4480,sameCategory2,35,-15
movie-western,4480,otherCategory1,40,-10
movie-western,4480,otherCategory2,36,-14
zoo-reptiles,4480,competitor,62,12
zoo-reptiles,4480,sameCategory1,54,4
zoo-reptiles,4480,sameCategory2,57,7
zoo-reptiles,4480,otherCategory1,36,-14
zoo-reptiles,4480,otherCategory2,37,-13
petAdoption-hamster,4480,competitor,57,7
petAdoption-hamster,4480,sameCategory1,59,9
petAdoption-hamster,4480,sameCategory2,9,-41
petAdoption-hamster,4480,otherCategory1,8,-42
petAdoption-hamster,4480,otherCategory2,12,-38
friendsActivities-videoEntertainment,4480,competitor,65,15
friendsActivities-videoEntertainment,4480,sameCategory1,54,4
friendsActivities-videoEntertainment,4480,sameCategory2,38,-12
friendsActivities-videoEntertainment,4480,otherCategory1,42,-8
friendsActivities-videoEntertainment,4480,otherCategory2,40,-10
touristInfo-clubbing,4480,competitor,58,8
touristInfo-clubbing,4480,sameCategory1,31,-19
touristInfo-clubbing,4480,sameCategory2,34,-16
touristInfo-clubbing,4480,otherCategory1,33,-17
touristInfo-clubbing,4480,otherCategory2,32,-18
bookingAgency-highClassAccommodation,4480,competitor,37,-13
bookingAgency-highClassAccommodation,4480,sameCategory1,57,7
bookingAgency-highClassAccommodation,4480,sameCategory2,28,-22
bookingAgency-highClassAccommodation,4480,otherCategory1,7,-43
bookingAgency-highClassAccommodation,4480,otherCategory2,19,-31
gym-boxing,4480,competitor,65,15
gym-boxing,4480,sameCategory1,56,6
gym-boxing,4480,sameCategory2,55,5
gym-boxing,4480,otherCategory1,36,-14
gym-boxing,4480,otherCategory2,39,-11
cafe-pie,4481,competitor,74,24
cafe-pie,4481,sameCategory1,31,-19
cafe-pie,4481,sameCategory2,27,-23
cafe-pie,4481,otherCategory1,51,1
cafe-pie,4481,otherCategory2,50,0
furniture-indoors,4481,competitor,39,-11
furniture-indoors,4481,sameCategory1,14,-36
furniture-indoors,4481,sameCategory2,62,12
furniture-indoors,4481,otherCategory1,17,-33
furniture-indoors,4481,otherCategory2,18,-32
bar-whiteWine,4481,competitor,68,18
bar-whiteWine,4481,sameCategory1,25,-25
bar-whiteWine,4481,sameCategory2,24,-26
bar-whiteWine,4481,otherCategory1,51,1
bar-whiteWine,4481,otherCategory2,25,-25
bookingAgency-lowClassAccommodation,4481,competitor,79,29
bookingAgency-lowClassAccommodation,4481,sameCategory1,68,18
bookingAgency-lowClassAccommodation,4481,sameCategory2,72,22
bookingAgency-lowClassAccommodation,4481,otherCategory1,0,-50
bookingAgency-lowClassAccommodation,4481,otherCategory2,0,-50
books-romance,4481,competitor,86,36
books-romance,4481,sameCategory1,76,26
books-romance,4481,sameCategory2,50,0
books-romance,4481,otherCategory1,23,-27
books-romance,4481,otherCategory2,25,-25
waterSport-motor,4481,competitor,73,23
waterSport-motor,4481,sameCategory1,17,-33
waterSport-motor,4481,sameCategory2,82,32
waterSport-motor,4481,otherCategory1,35,-15
waterSport-motor,4481,otherCategory2,37,-13
dutyFree-smokes,4481,competitor,71,21
dutyFree-smokes,4481,sameCategory1,49,-1
dutyFree-smokes,4481,sameCategory2,70,20
dutyFree-smokes,4481,otherCategory1,49,-1
dutyFree-smokes,4481,otherCategory2,52,2
plants-green,4481,competitor,47,-3
plants-green,4481,sameCategory1,36,-14
plants-green,4481,sameCategory2,51,1
plants-green,4481,otherCategory1,30,-20
plants-green,4481,otherCategory2,51,1
touristInfo-childTheatre,4483,competitor,84,34
touristInfo-childTheatre,4483,sameCategory1,39,-11
touristInfo-childTheatre,4483,sameCategory2,19,-31
touristInfo-childTheatre,4483,otherCategory1,47,-3
touristInfo-childTheatre,4483,otherCategory2,42,-8
petAdoption-dogs,4483,competitor,59,9
petAdoption-dogs,4483,sameCategory1,61,11
petAdoption-dogs,4483,sameCategory2,55,5
petAdoption-dogs,4483,otherCategory1,27,-23
petAdoption-dogs,4483,otherCategory2,8,-42
bar-whiteWine,4483,competitor,54,4
bar-whiteWine,4483,sameCategory1,47,-3
bar-whiteWine,4483,sameCategory2,50,0
bar-whiteWine,4483,otherCategory1,46,-4
bar-whiteWine,4483,otherCategory2,48,-2
plants-green,4483,competitor,59,9
plants-green,4483,sameCategory1,55,5
plants-green,4483,sameCategory2,56,6
plants-green,4483,otherCategory1,49,-1
plants-green,4483,otherCategory2,54,4
clothing-beach,4483,competitor,65,15
clothing-beach,4483,sameCategory1,85,35
clothing-beach,4483,sameCategory2,53,3
clothing-beach,4483,otherCategory1,53,3
clothing-beach,4483,otherCategory2,45,-5
furniture-indoors,4483,competitor,55,5
furniture-indoors,4483,sameCategory1,44,-6
furniture-indoors,4483,sameCategory2,48,-2
furniture-indoors,4483,otherCategory1,55,5
furniture-indoors,4483,otherCategory2,39,-11
gym-yoga,4483,competitor,71,21
gym-yoga,4483,sameCategory1,70,20
gym-yoga,4483,sameCategory2,63,13
gym-yoga,4483,otherCategory1,45,-5
gym-yoga,4483,otherCategory2,39,-11
friendsActivities-boardGames,4483,competitor,67,17
friendsActivities-boardGames,4483,sameCategory1,46,-4
friendsActivities-boardGames,4483,sameCategory2,44,-6
friendsActivities-boardGames,4483,otherCategory1,44,-6
friendsActivities-boardGames,4483,otherCategory2,46,-4
kidsActivities-sports,4484,competitor,77,27
kidsActivities-sports,4484,sameCategory1,67,17
kidsActivities-sports,4484,sameCategory2,84,34
kidsActivities-sports,4484,otherCategory1,37,-13
kidsActivities-sports,4484,otherCategory2,25,-25
waterSport-muscle,4484,competitor,83,33
waterSport-muscle,4484,sameCategory1,87,37
waterSport-muscle,4484,sameCategory2,82,32
waterSport-muscle,4484,otherCategory1,85,35
waterSport-muscle,4484,otherCategory2,82,32
petAdoption-hamster,4484,competitor,77,27
petAdoption-hamster,4484,sameCategory1,19,-31
petAdoption-hamster,4484,sameCategory2,33,-17
petAdoption-hamster,4484,otherCategory1,66,16
petAdoption-hamster,4484,otherCategory2,69,19
plants-flowers,4484,competitor,64,14
plants-flowers,4484,sameCategory1,65,15
plants-flowers,4484,sameCategory2,64,14
plants-flowers,4484,otherCategory1,67,17
plants-flowers,4484,otherCategory2,71,21
zoo-reptiles,4484,competitor,91,41
zoo-reptiles,4484,sameCategory1,71,21
zoo-reptiles,4484,sameCategory2,74,24
zoo-reptiles,4484,otherCategory1,87,37
zoo-reptiles,4484,otherCategory2,82,32
electronics-console,4484,competitor,79,29
electronics-console,4484,sameCategory1,81,31
electronics-console,4484,sameCategory2,82,32
electronics-console,4484,otherCategory1,63,13
electronics-console,4484,otherCategory2,63,13
furniture-outdoors,4484,competitor,37,-13
furniture-outdoors,4484,sameCategory1,72,22
furniture-outdoors,4484,sameCategory2,72,22
furniture-outdoors,4484,otherCategory1,72,22
furniture-outdoors,4484,otherCategory2,73,23
cafe-pizza,4484,competitor,64,14
cafe-pizza,4484,sameCategory1,32,-18
cafe-pizza,4484,sameCategory2,36,-14
cafe-pizza,4484,otherCategory1,34,-16
cafe-pizza,4484,otherCategory2,29,-21
zoo-reptiles,4493,competitor,89,39
zoo-reptiles,4493,sameCategory1,76,26
zoo-reptiles,4493,sameCategory2,62,12
zoo-reptiles,4493,otherCategory1,32,-18
zoo-reptiles,4493,otherCategory2,43,-7
movie-western,4493,competitor,66,16
movie-western,4493,sameCategory1,41,-9
movie-western,4493,sameCategory2,41,-9
movie-western,4493,otherCategory1,16,-34
movie-western,4493,otherCategory2,42,-8
touristInfo-clubbing,4493,competitor,37,-13
touristInfo-clubbing,4493,sameCategory1,34,-16
touristInfo-clubbing,4493,sameCategory2,20,-30
touristInfo-clubbing,4493,otherCategory1,9,-41
touristInfo-clubbing,4493,otherCategory2,26,-24
plants-flowers,4493,competitor,57,7
plants-flowers,4493,sameCategory1,37,-13
plants-flowers,4493,sameCategory2,60,10
plants-flowers,4493,otherCategory1,42,-8
plants-flowers,4493,otherCategory2,42,-8
bookingAgency-highClassAccommodation,4493,competitor,38,-12
bookingAgency-highClassAccommodation,4493,sameCategory1,21,-29
bookingAgency-highClassAccommodation,4493,sameCategory2,28,-22
bookingAgency-highClassAccommodation,4493,otherCategory1,0,-50
bookingAgency-highClassAccommodation,4493,otherCategory2,6,-44
electronics-console,4493,competitor,39,-11
electronics-console,4493,sameCategory1,7,-43
electronics-console,4493,sameCategory2,20,-30
electronics-console,4493,otherCategory1,0,-50
electronics-console,4493,otherCategory2,0,-50
waterSport-muscle,4493,competitor,39,-11
waterSport-muscle,4493,sameCategory1,16,-34
waterSport-muscle,4493,sameCategory2,13,-37
waterSport-muscle,4493,otherCategory1,4,-46
waterSport-muscle,4493,otherCategory2,2,-48
friendsActivities-videoEntertainment,4493,competitor,59,9
friendsActivities-videoEntertainment,4493,sameCategory1,19,-31
friendsActivities-videoEntertainment,4493,sameCategory2,30,-20
friendsActivities-videoEntertainment,4493,otherCategory1,14,-36
friendsActivities-videoEntertainment,4493,otherCategory2,0,-50
disney-action,4494,competitor,56,6
disney-action,4494,sameCategory1,50,0
disney-action,4494,sameCategory2,55,5
disney-action,4494,otherCategory1,17,-33
disney-action,4494,otherCategory2,18,-32
touristInfo-childTheatre,4494,competitor,72,22
touristInfo-childTheatre,4494,sameCategory1,36,-14
touristInfo-childTheatre,4494,sameCategory2,9,-41
touristInfo-childTheatre,4494,otherCategory1,3,-47
touristInfo-childTheatre,4494,otherCategory2,15,-35
plants-green,4494,competitor,68,18
plants-green,4494,sameCategory1,19,-31
plants-green,4494,sameCategory2,25,-25
plants-green,4494,otherCategory1,16,-34
plants-green,4494,otherCategory2,15,-35
cafe-pie,4494,competitor,75,25
cafe-pie,4494,sameCategory1,5,-45
cafe-pie,4494,sameCategory2,8,-42
cafe-pie,4494,otherCategory1,53,3
cafe-pie,4494,otherCategory2,51,1
zoo-xl,4494,competitor,77,27
zoo-xl,4494,sameCategory1,54,4
zoo-xl,4494,sameCategory2,52,2
zoo-xl,4494,otherCategory1,50,0
zoo-xl,4494,otherCategory2,46,-4
furniture-indoors,4494,competitor,12,-38
furniture-indoors,4494,sameCategory1,10,-40
furniture-indoors,4494,sameCategory2,15,-35
furniture-indoors,4494,otherCategory1,7,-43
furniture-indoors,4494,otherCategory2,4,-46
bar-whiteWine,4494,competitor,40,-10
bar-whiteWine,4494,sameCategory1,8,-42
bar-whiteWine,4494,sameCategory2,6,-44
bar-whiteWine,4494,otherCategory1,5,-45
bar-whiteWine,4494,otherCategory2,7,-43
books-romance,4494,competitor,55,5
books-romance,4494,sameCategory1,64,14
books-romance,4494,sameCategory2,12,-38
books-romance,4494,otherCategory1,8,-42
books-romance,4494,otherCategory2,24,-26
