submission_id,age,answer,category,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,languages,responseTime,settingName,trialNr,trial_type
4732,27,No we don't offer Yoga Classes,taciturn,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,gym-yoga,English,50756,gymActivities,3,main
4732,27,No we don't offer Pottery classes,taciturn,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,kidsActivities-crafts,English,57535,kidsActivities,4,main
4732,27,No we don't offer jet skis,taciturn,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,waterSport-motor,English,56891,waterSport,5,main
4735,42,I’m sorry today we’re not serving veggie pizza.,taciturn,NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,cafe-pizza,English,35239,cafe,3,main
4735,42,"Sorry, we do not offer boxing classes. We do, however offer kickboxing classes.",competitor,NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,gym-boxing,English,25187,gymActivities,4,main
4735,42,"I’m sorry we do not currently have hamsters. The adoption center currently has gerbils, ferrets, and golden retrievers.",fullList,NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,petAdoption-hamster,English,121196,petAdoption,5,main
4743,55,"No madam but I have a delicious Chardonnay that would brighten anyone's day , would you care to sample some?",competitor,NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,bar-whiteWine,english,148381,bar,2,main
4743,55,I'm afraid not but we do have the cutest golden retriever that is looking for a loving home would you like to meet him?,competitor,NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,petAdoption-dogs,english,130194,petAdoption,3,main
4743,55,Yes but it has letters missing so we'll have to stick to these two games or watch a movie.,other,NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,friendsActivities-boardGames,english,90563,friendsActivities,4,main
4743,55,"Unfortunately not but just in is this very well known book of French love letters and at a very reasonable price , we also have some great historical dramas if you enjoy that sort of thing?",sameCategory,NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,books-romance,english,191796,books,5,main
4746,30,"We will but let's look at other animals first
",other,NA,main,Graduated High-school,213485,1672242522442,1672242308957,male,zoo-xl,English,37930,zoo,3,main
4746,30,Sorry we do have Zumba classes though,sameCategory,NA,main,Graduated High-school,213485,1672242522442,1672242308957,male,gym-yoga,English,39138,gymActivities,5,main
4761,41,Wait and I will have a look.,other,NA,main,Graduated College,284164,1672244039324,1672243755160,male,books-romance,english,52361,books,1,main
4761,41,I do have a macbook.,competitor,NA,main,Graduated College,284164,1672244039324,1672243755160,male,electronics-laptop,english,28676,electronics,2,main
4761,41,"Sorry, we don't have that just now, but we have a room in a bed and breakfast and a room in a budget hotel if you are interested.",sameCategory,NA,main,Graduated College,284164,1672244039324,1672243755160,male,bookingAgency-lowClassAccommodation,english,104529,bookingAgency,3,main
4761,41,"No I don't, but I have monopoly.",competitor,NA,main,Graduated College,284164,1672244039324,1672243755160,male,friendsActivities-boardGames,english,39285,friendsActivities,4,main
4721,27,"Yes, we do offer kickboxing classes. Would you be interested in learning more about these?",competitor,NA,main,Higher degree,222618,1672240345239,1672240122621,female,gym-boxing,"English, French",42314,gymActivities,1,main
4721,27,"No, sorry. We can offer you iced coffee or a soda instead if you want",sameCategory,NA,main,Higher degree,222618,1672240345239,1672240122621,female,bar-tea,"English, French",31067,bar,2,main
4721,27,"Not with electronic music, but there is a club event with a hip hop DJ",competitor,NA,main,Higher degree,222618,1672240345239,1672240122621,female,touristInfo-clubbing,"English, French",46511,touristInfo,4,main
4721,27,Not watercolour but I do have an oil painting if that interests you,competitor,NA,main,Higher degree,222618,1672240345239,1672240122621,female,interior-deco,"English, French",32032,interior,5,main
4737,69,I have some mystery novels which I think you will love.,competitor,None,main,Graduated College,415692,1672240553259,1672240137567,male,books-fantasy,English,100690,books,1,main
4737,69,No….but we have some great kickboxing classes that I think you will love.,competitor,None,main,Graduated College,415692,1672240553259,1672240137567,male,gym-boxing,English,60232,gymActivities,3,main
4737,69,No…..but I have some iced coffee which is the best in town….you will love it.,competitor,None,main,Graduated College,415692,1672240553259,1672240137567,male,bar-tea,English,52095,bar,4,main
4737,69,We rent kayaks which I am sure you will be happy with.,competitor,None,main,Graduated College,415692,1672240553259,1672240137567,male,waterSport-muscle,English,79884,waterSport,5,main
4739,38,"No, I'm sorry. We do not offer boxing classes at this time.",taciturn,NA,main,Graduated College,511041,1672240637108,1672240126067,female,gym-boxing,English,24632,gymActivities,1,main
4739,38,I don't believe they have chameleons at this zoo.  But they have other reptiles we can look at.,other,NA,main,Graduated College,511041,1672240637108,1672240126067,female,zoo-reptiles,English,30536,zoo,2,main
4739,38,"No, but we have acrobatics or karate class. Do either of those sound good to you?
",sameCategory,NA,main,Graduated College,511041,1672240637108,1672240126067,female,kidsActivities-sports,English,31782,kidsActivities,4,main
4739,38,"No, we have gerbils though which are similar to hamsters.",competitor,NA,main,Graduated College,511041,1672240637108,1672240126067,female,petAdoption-hamster,English,24101,petAdoption,5,main
4760,46,Unfortunately no but we have some sweatshirts you may like,sameCategory,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,clothing-clothes,English,65789,clothing,1,main
4760,46,No but i hVe a fantastic chardonnay,competitor,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,bar-whiteWine,English,42894,bar,3,main
4760,46,No but pilates may interest you,competitor,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,gym-yoga,English,48708,gymActivities,4,main
4760,46,Im afraid not,taciturn,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,friendsActivities-boardGames,English,40324,friendsActivities,5,main
4727,36,"I'm sorry there isn't, but let me show you what we do have available",other,NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,kidsActivities-sports,English,42385,kidsActivities,1,main
4727,36,"I'm sorry we don't, we do have necklaces though if you're interested?",competitor,NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,clothing-acc,English,39119,clothing,3,main
4727,36,"I'm sorry I don't, but i do have an oil painting",competitor,NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,interior-deco,English,35744,interior,4,main
4727,36,No but I do have some movies,competitor,NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,friendsActivities-videoEntertainment,English,22433,friendsActivities,5,main
4750,30,"No, but there is a room in a cheap bed-and-breakfast, a suite in a 4-star hotel, and a room in a budget hotel.",fullList,None,main,Graduated College,132518,1672243858741,1672243726223,male,bookingAgency-lowClassAccommodation,English,41055,bookingAgency,1,main
4750,30,"No, but we have books of French love letters!",competitor,None,main,Graduated College,132518,1672243858741,1672243726223,male,books-romance,English,18836,books,2,main
4750,30,"No we only rent rubber dinghies, kayaks, and water ski equipment.",fullList,None,main,Graduated College,132518,1672243858741,1672243726223,male,waterSport-motor,English,22487,waterSport,3,main
4750,30,"No, but I have Monopoly, checkers, and some movies!",fullList,None,main,Graduated College,132518,1672243858741,1672243726223,male,friendsActivities-boardGames,English,17463,friendsActivities,4,main
4751,28,"No, the only options we have are a room in a budget hotel, a suite in a four-star hotel, and a roon in a cheap bed-and-breakfast.",fullList,NA,main,Graduated College,147153,1672243869023,1672243721870,male,bookingAgency-lowClassAccommodation,English,51453,bookingAgency,1,main
4751,28,"No, but we do have a book on French love letters.
",competitor,NA,main,Graduated College,147153,1672243869023,1672243721870,male,books-romance,English,18605,books,2,main
4751,28,Unfortunately not but we do sell cigarettes.,competitor,NA,main,Graduated College,147153,1672243869023,1672243721870,male,dutyFree-smokes,English,16779,dutyFree,3,main
4756,26,"There is a club event today with a hip hop DJ, not electronic music I'm afraid.",competitor,NA,main,Graduated College,227328,1672243962813,1672243735485,female,touristInfo-clubbing,English,48530,touristInfo,1,main
4756,26,"I'm afraid we only have cheese pizza and pepperoni pizza, not veggie pizzas here. However, we also have raspberry pie if that interests you?",fullList,NA,main,Graduated College,227328,1672243962813,1672243735485,female,cafe-pizza,English,32052,cafe,2,main
4756,26,"Unfortunately we do not have any PlayStations here. We currently have Xbox and Gameboys in terms of consoles. Or if you prefer to game on a laptop, we have MacBook Airs also available.",fullList,NA,main,Graduated College,227328,1672243962813,1672243735485,female,electronics-console,English,54607,electronics,4,main
4756,26,"Sadly not, we do have an excellent selection of mystery novels available though - would that interest you?",competitor,NA,main,Graduated College,227328,1672243962813,1672243735485,female,books-fantasy,English,29308,books,5,main
4736,27,"Unfortunately, I don't at the moment. I only have tulips, an agave plant and an oil painting. It might be possible to get you some if I'm given some time to work on it.",fullList,NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,interior-green,English,196932,interior,1,main
4736,27,"Sorry no, we don't. we only have a MacBook Air",competitor,NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,electronics-laptop,English,60201,electronics,2,main
4736,27,no sorry. we are currently out of shirts.,taciturn,NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,clothing-clothes,English,47436,clothing,3,main
4736,27,sorry we don't at the moment,taciturn,NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,petAdoption-dogs,English,40053,petAdoption,5,main
4742,42,We currently do not have cigars.,taciturn,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,dutyFree-smokes,English,26394,dutyFree,1,main
4742,42,We currently do not have raspberry cake but we do have raspberry pie.,competitor,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,cafe-pie,English,32466,cafe,2,main
4742,42,I have several other plants but do not currently have an aloe vera plant.,other,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,interior-green,English,48789,interior,4,main
4742,42,There’s not a theater performance scheduled but there are several other featured events.,other,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,touristInfo-childTheatre,English,72010,touristInfo,5,main
4740,41,"Hello, Sir . Well we currently do not do boxing, classes; however , we do offer kickboxing and karate classes  , if that might interest you ?",sameCategory,NA,main,Graduated College,520475,1672240684262,1672240163787,male,gym-boxing,English,136199,gymActivities,1,main
4740,41,"Hi . When you say veggie pizza , can that be a cheese pizza ? As we have that which has no meat! We do have a scrummy raspberry pie too if that might take your fancy . But I’m afraid we don’t specifically have a veggie pizza on offer today .",other,NA,main,Graduated College,520475,1672240684262,1672240163787,male,cafe-pizza,English,125335,cafe,2,main
4740,41,"Oh no don’t have Netflix . We have something much better than that …  a selection of films to hand without scrolling through a subscription site . We have board games like Monopoly and computer games, so who needs Netflix",other,NA,main,Graduated College,520475,1672240684262,1672240163787,male,friendsActivities-videoEntertainment,English,92023,friendsActivities,3,main
4740,41,"Hello there . What we have today is a hip hop DJ which might interest you ? There is also some live jazz music which I must say is highly recommended . But, alas, no electronic music as such",sameCategory,NA,main,Graduated College,520475,1672240684262,1672240163787,male,touristInfo-clubbing,English,93805,touristInfo,4,main
4747,18,there are none,taciturn,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,zoo-reptiles,english,14731,zoo,2,main
4747,18,"no there is not
",taciturn,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,bookingAgency-highClassAccommodation,english,32987,bookingAgency,3,main
4747,18,no but there is with a hip hop DJ,competitor,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,touristInfo-clubbing,english,17488,touristInfo,4,main
4747,18,no but we have iced coffee,competitor,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,bar-tea,english,11946,bar,5,main
4757,57,We don’t have a love poem but we do have a book of French love letters if that’s any use to you?,competitor,NA,main,Graduated College,233601,1672243964113,1672243730512,female,books-romance,English,70645,books,1,main
4757,57,Shall we go and look at the lion? That’s the closest thing to a tiger they have here today.,competitor,NA,main,Graduated College,233601,1672243964113,1672243730512,female,zoo-xl,English,36709,zoo,2,main
4757,57,No scrabble but lots of other things; do you want to choose one of these instead?,other,NA,main,Graduated College,233601,1672243964113,1672243730512,female,friendsActivities-boardGames,English,30057,friendsActivities,3,main
4757,57,We have a circus show that would be suitable for children.,competitor,NA,main,Graduated College,233601,1672243964113,1672243730512,female,touristInfo-childTheatre,English,29034,touristInfo,4,main
4748,24,Unfortunately we do not,taciturn,NA,main,Graduated College,106734,1672243838314,1672243731580,male,waterSport-motor,English,17586,waterSport,1,main
4748,24,We do not,taciturn,NA,main,Graduated College,106734,1672243838314,1672243731580,male,clothing-clothes,English,12164,clothing,2,main
4748,24,I dont but I may next year,other,NA,main,Graduated College,106734,1672243838314,1672243731580,male,interior-green,English,18371,interior,3,main
4748,24,There isn't but I bet you would love the painting class!,competitor,NA,main,Graduated College,106734,1672243838314,1672243731580,male,kidsActivities-crafts,English,26761,kidsActivities,4,main
4752,54,"I'm sorry, no, we don't have cookies, but I can offer you gingerbread or a granola bar if you would like something sweet.",sameCategory,NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,dutyFree-sweets,English,52921,dutyFree,1,main
4752,54,"I'm sorry, no, we don't have one in stock at the moment. Are you interested in an Xbox?",competitor,NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,electronics-console,English,30548,electronics,2,main
4752,54,"I'm sorry, no, we don't have any at the moment. Would you consider a gerbil?",competitor,NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,petAdoption-hamster,English,34584,petAdoption,3,main
4752,54,"I'm sorry, no, we have iced coffee but no iced tea.",competitor,NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,bar-tea,English,25182,bar,5,main
4759,39,"No, but we offer kickboxing lessons.",competitor,NA,main,Graduated College,268729,1672243997648,1672243728919,female,gym-boxing,English,35817,gymActivities,1,main
4759,39,There is a club event with a hip hop DJ.,competitor,NA,main,Graduated College,268729,1672243997648,1672243728919,female,touristInfo-clubbing,English,40245,touristInfo,3,main
4759,39,"No, but there is an acrobatics class.",competitor,NA,main,Graduated College,268729,1672243997648,1672243728919,female,kidsActivities-sports,English,74553,kidsActivities,4,main
4759,39,"No, but there is a suite at a four-star hotel or a room at a cheap bed and breakfast.",other,NA,main,Graduated College,268729,1672243997648,1672243728919,female,bookingAgency-highClassAccommodation,English,50844,bookingAgency,5,main
4755,29,No we don't but we do have other classes similar like zumba and plates classes,sameCategory,NA,main,Graduated College,219635,1672243949575,1672243729940,female,gym-yoga,English,49156,gymActivities,1,main
4755,29,No but we have an agave plant,competitor,NA,main,Graduated College,219635,1672243949575,1672243729940,female,interior-green,English,49493,interior,2,main
4755,29,No but we have chardonnay,competitor,NA,main,Graduated College,219635,1672243949575,1672243729940,female,bar-whiteWine,English,35932,bar,3,main
4755,29,"No we don't sorry, we do have sweatshirts though",sameCategory,NA,main,Graduated College,219635,1672243949575,1672243729940,female,clothing-clothes,English,27824,clothing,4,main
4762,66,No but I do have some printed photographs and an oil painting,sameCategory,None,main,Higher degree,393355,1672244129375,1672243736020,male,interior-deco,English,94507,interior,1,main
4762,66,No but I do have gringerbread and granola bars if you would like,sameCategory,None,main,Higher degree,393355,1672244129375,1672243736020,male,dutyFree-sweets,English,68648,dutyFree,2,main
4762,66,Sorry no but I do have some mystery novels if they would be any good,competitor,None,main,Higher degree,393355,1672244129375,1672243736020,male,books-fantasy,English,98638,books,3,main
4762,66,the only pizza I have is a cheese pizza if that would do,competitor,None,main,Higher degree,393355,1672244129375,1672243736020,male,cafe-pizza,English,52171,cafe,5,main
4758,27,"I personally don't, but it's has been tempting!",other,NA,main,Graduated College,232156,1672243966180,1672243734024,male,petAdoption-hamster,English,53945,petAdoption,1,main
4758,27,"You may find our mystery novels to be your liking, but, if not, I do have a few recommendations you may find elsewhere.",competitor,NA,main,Graduated College,232156,1672243966180,1672243734024,male,books-fantasy,English,40320,books,2,main
4758,27,"Unfortunately not, but, may I interest you in some of our top of the range kickboxing classes? You may find that it gives you the adrenaline rush - and fitness regime - that you're looking for.",competitor,NA,main,Graduated College,232156,1672243966180,1672243734024,male,gym-boxing,English,48488,gymActivities,4,main
4758,27,"Canoes? We don't offer any I'm afraid, but we do offer pedal boats and kayaks, that may be of interest to yourself.",sameCategory,NA,main,Graduated College,232156,1672243966180,1672243734024,male,waterSport-muscle,English,42070,waterSport,5,main
4765,35,"No, i have an oil painting though",competitor,NA,main,Graduated College,205041,1672244285138,1672244080097,male,interior-deco,English,76969,interior,1,main
4765,35,"No, sorry, we have other consoles though",other,NA,main,Graduated College,205041,1672244285138,1672244080097,male,electronics-console,English,19751,electronics,2,main
4765,35,"no, there is a hip-hop dj though",competitor,NA,main,Graduated College,205041,1672244285138,1672244080097,male,touristInfo-clubbing,English,48639,touristInfo,4,main
4765,35,"No, we have gerbils",competitor,NA,main,Graduated College,205041,1672244285138,1672244080097,male,petAdoption-hamster,English,22881,petAdoption,5,main
4764,35,"No, but we do rent out pedal boats, water ski equipment and kayaks.",fullList,NA,main,Graduated College,511266,1672244258996,1672243747730,female,waterSport-muscle,English,123703,waterSport,1,main
4764,35,Unfortunatly we don't but I can offer you a suite in a 4 star hotel.,competitor,NA,main,Graduated College,511266,1672244258996,1672243747730,female,bookingAgency-highClassAccommodation,English,89432,bookingAgency,2,main
4764,35,Well we can go the the iguanas and ask the people who look after them if we can see the chameleon.,competitor,NA,main,Graduated College,511266,1672244258996,1672243747730,female,zoo-reptiles,English,78827,zoo,3,main
4764,35,"No we don't. If you are interested in finding out more info of any of our other animals, just ask.",other,NA,main,Graduated College,511266,1672244258996,1672243747730,female,petAdoption-hamster,English,62039,petAdoption,4,main
