model_name,itemName,predictions,category,probs,is_few_shot,dataset,model_type
deepset/tinyroberta-squad2,chair-party,<s>,taciturn,2.1253176E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,chair-party,a stool,competitor,1.335098E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,chair-party,"a stool , a leather recl iner , a ladder , and a broom",fullList,1.3343917E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,chair-party,In your apartment on the third floor of the house you have a stool,competitor,1.3329001E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,chair-party,"In your apartment on the third floor of the house you have a stool , a leather recl iner , a ladder , and a broom",fullList,1.3323045E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-sleepover,<s>,taciturn,2.0116213E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-sleepover,"a sleeping bag , a pillow , some bubble wrap , and a carpet",fullList,1.75174E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-sleepover,a carpet,otherCategory,1.693784E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-sleepover,"sleeping bag , a pillow , some bubble wrap , and a carpet",fullList,1.6796155E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-sleepover,carpet,otherCategory,1.678681E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-transportation,<s>,taciturn,3.82841E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-transportation,<s> Do you have a blanket ? </s> </s> Your roommate is moving to another apartment and is packing her things . She has a large mirror that she needs to pack for transportation . You have that following items at home that you could spare for some time,other,2.1251335E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-transportation,"some bubble wrap , a pillow , a sleeping bag , and a carpet",fullList,2.1129937E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-transportation,<s> Do you have a blanket ? </s> </s> Your roommate is moving to another apartment and is packing her things . She has a large mirror that she needs to pack for transportation .,other,2.1121213E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,blanket-transportation,<s> Do you have a blanket ? </s> </s> Your roommate is moving to another apartment and is packing her things . She has a large mirror that she needs to pack for transportation . You have that following items at home that you could spare,other,2.1089546E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-muffins,"In your pant ry , you have a cake container , a cart on , a z ipl ock bag , and a to te bag",fullList,1.8450858E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-muffins,"you have a cake container , a cart on , a z ipl ock bag , and a to te bag",fullList,1.799971E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-muffins,"In your pant ry , you have a cake container , a cart on , a z ipl ock bag",sameCategory,1.7568095E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-muffins,"you have a cake container , a cart on , a z ipl ock bag",sameCategory,1.7319238E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-muffins,In your pant ry,other,1.7006177E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-bbq,"In your pant ry , you have a z ipl ock bag",competitor,1.9000273E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-bbq,z ipl ock bag,competitor,1.7555151E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-bbq,you have a z ipl ock bag,competitor,1.7430441E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-bbq,"In your pant ry , you have a z ipl ock bag , a cart on , a cake container , and a to te bag",fullList,1.6251254E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,box-bbq,a z ipl ock bag,competitor,1.5886166E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-coffee,"In your pant ry you have sweet ener tablets , honey , ag ave syrup , and salt",fullList,1.3426543E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-coffee,"you have sweet ener tablets , honey , ag ave syrup , and salt",fullList,1.3420322E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-coffee,In your pant ry you have sweet ener tablets,competitor,1.20882316E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-coffee,you have sweet ener tablets,competitor,1.2086069E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-coffee,"sweet ener tablets , honey , ag ave syrup , and salt",fullList,1.2082348E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-baking,<s>,taciturn,1.5641288E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-baking,"In your pant ry you have ag ave syrup , honey , sweet ener tablets , and salt",fullList,1.3360492E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-baking,In your pant ry you have ag ave syrup,competitor,1.266721E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-baking,"you have ag ave syrup , honey , sweet ener tablets , and salt",fullList,1.2650313E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sugar-baking,"ag ave syrup , honey , sweet ener tablets , and salt",fullList,1.259479E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-injury,paper nap kins,mostSimilar,2.7282332E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-injury,"In your backpack , you happen to have some band aids , paper nap kins",sameCategory,1.7160353E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-injury,"paper nap kins , some wet wipes , and a cell phone",other,1.659795E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-injury,<s>,taciturn,1.6324162E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-injury,"you happen to have some band aids , paper nap kins",sameCategory,1.6208863E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-sauce,<s>,taciturn,5.0042145E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-sauce,<s> Do you have a hand ker chief ? </s> </s> You are traveling by train . Your elderly seat neighbor just started eating a sandwich and spilled some sauce on their sweater . In your backpack,other,2.0823737E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-sauce,"<s> Do you have a hand ker chief ? </s> </s> You are traveling by train . Your elderly seat neighbor just started eating a sandwich and spilled some sauce on their sweater . In your backpack , you happen to have some wet wipes",competitor,2.0446979E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-sauce,In your backpack,other,2.0413988E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,handkerchief-sauce,<s> Do you have a hand ker chief ? </s> </s> You are traveling by train . Your elderly seat neighbor just started eating a sandwich and spilled some sauce on their sweater .,other,2.0411848E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-renovation,<s>,taciturn,4.2186593E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-renovation,"<s> Do you have a broom ? </s> </s> Your neighbors recently finished renov ating their apartment . They are now cleaning up after renovation . You heard that they don t have any household supplies yet since they plan to move in next week . In your apartment , you have a vacuum cleaner",competitor,1.5626843E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-renovation,<s> Do you have a broom ? </s> </s> Your neighbors recently finished renov ating their apartment . They are now cleaning up after renovation . You heard that they don t have any household supplies yet since they plan to move in next week . In your apartment,other,1.562499E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-renovation,<s> Do you have a broom ? </s> </s> Your neighbors recently finished renov ating their apartment . They are now cleaning up after renovation . You heard that they don t have any household supplies yet since they plan to move in next week,other,1.5623738E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-renovation,<s> Do you have a broom ? </s> </s> Your neighbors recently finished renov ating their apartment . They are now cleaning up after renovation . You heard that they don t have any household supplies,other,1.5623393E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-snow,<s>,taciturn,2.0174078E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-snow,"<s> Do you have a broom ? </s> </s> You live in a suburban house and share the driveway to your house with your neighbors . You take turns taking care of the road . You just woke up , looked out of the window and noticed that it snow ed over the night , which is not very common in your area . This week it s your neighbors turn to take care of the driveway . In your house",other,7.56254E-05,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-snow,"<s> Do you have a broom ? </s> </s> You live in a suburban house and share the driveway to your house with your neighbors . You take turns taking care of the road . You just woke up , looked out of the window and noticed that it snow ed over the night , which is not very common in your area .",other,7.561522E-05,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-snow,"<s> Do you have a broom ? </s> </s> You live in a suburban house and share the driveway to your house with your neighbors . You take turns taking care of the road . You just woke up , looked out of the window and noticed that it snow ed over the night , which is not very common in your area . This week it s your neighbors turn to take care of the driveway .",other,7.561506E-05,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,broom-snow,<s> Do you have a broom ? </s> </s> You live in a suburban house and share the driveway to your house with your neighbors .,other,7.5614735E-05,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-sleepover,<s>,taciturn,2.3612514E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-sleepover,"In you closet you have py j amas , a pair of le gg ings , shorts , and towels",fullList,1.5924076E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-sleepover,"<s> Do you have sweat pants ? </s> </s> You have some friends over at your place . They evening got long and it is already way past midnight . Therefore , one guy who lives far away decided to stay over . In you closet you have py j amas",competitor,1.5761919E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-sleepover,"you have py j amas , a pair of le gg ings , shorts , and towels",fullList,1.5420934E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-sleepover,"<s> Do you have sweat pants ? </s> </s> You have some friends over at your place . They evening got long and it is already way past midnight . Therefore , one guy who lives far away decided to stay over . In you closet",other,1.5391981E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-spill,<s>,taciturn,6.2515173E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-spill,<s> Do you have sweat pants ? </s> </s> It is a hot summer weekend . You have some friends over at your garden for a dinner party . One guest just spilled coffee on his pants . In your closet,other,2.453327E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-spill,<s> Do you have sweat pants ? </s> </s> It is a hot summer weekend . You have some friends over at your garden for a dinner party . One guest just spilled coffee on his pants,other,2.4426257E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-spill,<s> Do you have sweat pants ? </s> </s> It is a hot summer weekend . You have some friends over at your garden for a dinner party . One guest just spilled coffee on his pants .,other,2.4423108E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,sweatpants-spill,<s> Do you have sweat pants ? </s> </s> It is a hot summer weekend .,other,2.441136E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-summer,<s>,taciturn,3.2864412E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-summer,"<s> Do you have an umbrella ? </s> </s> Your house has a beautiful garden and a pool . During the summer you often have friends over in the garden . Today is a really hot day , and a friend wants to lie outside in the garden but doesn t want to get sun burn ed . In your storage closet",other,1.2350437E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-summer,"<s> Do you have an umbrella ? </s> </s> Your house has a beautiful garden and a pool . During the summer you often have friends over in the garden . Today is a really hot day , and a friend wants to lie outside in the garden",other,1.2347593E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-summer,"<s> Do you have an umbrella ? </s> </s> Your house has a beautiful garden and a pool . During the summer you often have friends over in the garden . Today is a really hot day , and a friend wants to lie outside in the garden but doesn t want to get sun burn ed",other,1.2345734E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-summer,"<s> Do you have an umbrella ? </s> </s> Your house has a beautiful garden and a pool . During the summer you often have friends over in the garden . Today is a really hot day , and a friend wants to lie outside in the garden but doesn t want to get sun burn ed .",other,1.2345545E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-rain,<s>,taciturn,3.7077855E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-rain,"In your storage closet in the house , you have a rain jacket , a plastic bike cover , sunscreen , and a tent",fullList,2.574377E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-rain,<s> Do you have an umbrella ? </s> </s> You just had coffee with some friends at your house . Now they want to take off but a heavy rain just started . In your storage closet,other,2.572715E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-rain,"In your storage closet in the house , you have a rain jacket",competitor,2.5673473E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,umbrella-rain,<s> Do you have an umbrella ? </s> </s> You just had coffee with some friends at your house . Now they want to take off but a heavy rain just started . In your storage closet in the house,other,2.556195E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-board,<s>,taciturn,4.5782924E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-board,<s> Do you have post - its ? </s> </s> Your colleague is organizing a workshop at the office . They want to collect ideas for a new product with the team and gather everyone 's thoughts on at the office white board . In your office,other,1.9889751E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-board,<s> Do you have post - its ? </s> </s> Your colleague is organizing a workshop at the office .,other,1.9887452E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-board,<s> Do you have post - its ? </s> </s> Your colleague is organizing a workshop at the office . They want to collect ideas for a new product with the team and gather everyone 's thoughts on at the office white board .,other,1.9885968E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-board,"In your office , you have white board marker , a notebook , sticky book marks , and an er aser",fullList,1.9882624E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-reading,<s>,taciturn,8.108947E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-reading,<s> Do you have post - its ? </s> </s> Your colleague at the office has to read through a lot of documents and wants to take some notes . At your desk,other,3.082459E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-reading,<s> Do you have post - its ? </s> </s> Your colleague at the office has to read through a lot of documents and wants to take some notes,other,3.0780683E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-reading,<s> Do you have post - its ? </s> </s> Your colleague at the office has to read through a lot of documents and wants to take some notes .,other,3.0778063E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,postit-reading,<s> Do you have post - its ? </s> </s> Your colleague at the office has to read through a lot of documents,other,3.0768686E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-garden,"she ran out of pots . You are also a craft y person , so have different supplies stored in you basement . You have old cans , several pans , camping cook ware , and ceramic plates",fullList,1.6556696E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-garden,she ran out of pots,other,1.6154192E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-garden,"You have old cans , several pans , camping cook ware , and ceramic plates",fullList,1.6065032E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-garden,"<s> Do you have a pot ? </s> </s> Your neighbor is a passionate gard ener . She is now rep ot ting and splitting her plants on the ver anda , but since they grew so big she ran out of pots",taciturn,1.6041206E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-garden,"since they grew so big she ran out of pots . You are also a craft y person , so have different supplies stored in you basement . You have old cans , several pans , camping cook ware , and ceramic plates",fullList,1.5917352E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-jam,"several pans , old cans , and ceramic plates",other,1.9709428E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-jam,several pans,competitor,1.7350561E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-jam,ceramic plates,otherCategory,1.6476017E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-jam,"In your basement , you have camping cook ware , several pans , old cans , and ceramic plates",fullList,1.6075076E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,pot-jam,"pans , old cans , and ceramic plates",other,1.6015697E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-hair,paper towels,mostSimilar,3.2560396E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-hair,"paper towels , a dry er in the basement , and a blanket",other,1.6254971E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-hair,"In your dorm you have a hair dry er , paper towels",sameCategory,1.5630886E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-hair,"paper towels , a dry er in the basement",sameCategory,1.5380792E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-hair,"paper towels , a dry er in the basement , and a blanket .",other,1.5352912E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-clothes,paper towels,mostSimilar,3.6362073E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-clothes,"paper towels , a hair dry er , and a blanket",other,1.5739913E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-clothes,"In your dorm you have a dry er in the basement , paper towels",sameCategory,1.5480726E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-clothes,paper,other,1.5418798E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,towel-clothes,"you have a dry er in the basement , paper towels",sameCategory,1.5338906E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-halloween,"You have little trail mix packages , a big chocolate bar , ice cream , and soda",fullList,1.9091721E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-halloween,"You have little trail mix packages , a big chocolate bar , ice cream , and soda . Your partner wants to give them some sweets",fullList,1.5016107E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-halloween,"You have little trail mix packages , a big chocolate bar",sameCategory,1.409992E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-halloween,Your partner wants to give them some sweets,other,1.4067584E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-halloween,"You have little trail mix packages , a big chocolate bar , ice cream , and soda . Your partner wants to give them some sweets and calls back into the house : </s>",fullList,1.402475E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-dessert,"You have ice cream , a big chocolate bar",sameCategory,5.501926E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-dessert,a big chocolate bar,mostSimilar,5.357358E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-dessert,chocolate bar,mostSimilar,5.3523027E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-dessert,big chocolate bar,mostSimilar,5.1268097E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,candy-dessert,"You have ice cream , a big chocolate bar , little trail mix packages , and soda",fullList,4.6678574E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-plants,<s>,taciturn,3.6588922E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-plants,"<s> Do you have a bottle ? </s> </s> You and your colleagues like plants , so you decorated the window ledge of your office with several exempl ars . The holiday season is about to begin at your company . Your colleague wants to water the plants before leaving . At your office",other,1.6897338E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-plants,"At your office you have a watering can , a glass , a to - go mug , and a spoon",fullList,1.6897162E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-plants,"<s> Do you have a bottle ? </s> </s> You and your colleagues like plants , so you decorated the window ledge of your office with several exempl ars . The holiday season is about to begin at your company . Your colleague wants to water the plants before leaving .",other,1.6896059E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-plants,"At your office you have a watering can , a glass",sameCategory,1.6881748E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-water,Someone forgot to bring a bottle of water,other,4.332783E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-water,forgot to bring a bottle of water,other,2.3389512E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-water,Someone forgot to bring a bottle of water .,other,2.3146445E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-water,Someone forgot to bring a bottle,other,2.2269993E-04,FALSE,SQuADv2,extractive
deepset/tinyroberta-squad2,bottle-water,"Someone forgot to bring a bottle of water . In your car trunk , you happen to have a to - go mug , a glass , a watering can , and a spoon .",fullList,2.2098073E-04,FALSE,SQuADv2,extractive
distilbert-base-cased-distilled-squad,chair-repair,"In your apartment you have a ladder , a leather recliner , a stool",sameCategory,1.0564481E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-repair,"You have a new neighbor who will be moving into the apartment on the ground floor of your house . You see your new neighbor cleaning his windows before moving in . When walking out of the building you see him trying to reach the top of the window that he is cleaning . In your apartment you have a ladder , a leather recliner , a stool",sameCategory,1.02516686E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-repair,In your apartment you have a ladder,competitor,9.91048E-05,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-repair,In your apartment,other,9.896322E-05,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-repair,You have a new neighbor,other,9.870313E-05,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-party,In your apartment on the third floor of the house you have a stool,competitor,1.72639E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-party,you have a stool,competitor,1.460934E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-party,a stool,competitor,1.3914847E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-party,In your apartment on the third floor of the house,other,1.3614136E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,chair-party,In your apartment on the third floor,other,1.3542146E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-sleepover,a sleeping bag,competitor,1.9173915E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-sleepover,"a sleeping bag , a pillow",sameCategory,1.9132135E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-sleepover,You have that following items at home that you could spare for some time : a sleeping bag,competitor,1.8456696E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-sleepover,"You have that following items at home that you could spare for some time : a sleeping bag , a pillow",sameCategory,1.8431469E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-sleepover,"a sleeping bag , a pillow , some bubble wrap , and a carpet",fullList,1.7987755E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-transportation,"You have that following items at home that you could spare for some time : some bubble wrap , a pillow , a sleeping bag , and a carpet",fullList,2.3277258E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-transportation,"You have that following items at home that you could spare for some time : some bubble wrap , a pillow , a sleeping bag , and a carpet .",fullList,2.2650063E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-transportation,"You have that following items at home that you could spare for some time : some bubble wrap , a pillow",sameCategory,2.2316219E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-transportation,"She has a large mirror that she needs to pack for transportation . You have that following items at home that you could spare for some time : some bubble wrap , a pillow , a sleeping bag , and a carpet",fullList,2.2301105E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,blanket-transportation,"She has a large mirror that she needs to pack for transportation . You have that following items at home that you could spare for some time : some bubble wrap , a pillow , a sleeping bag , and a carpet .",fullList,2.2047576E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-muffins,In your pantry,other,1.8995783E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-muffins,"In your pantry , you have a cake container",competitor,1.8285193E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-muffins,you have a cake container,competitor,1.7180407E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-muffins,"In your pantry , you have a cake container , a carton , a ziplock bag , and a tote bag",fullList,1.675037E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-muffins,"In your pantry , you have a cake container , a carton , a ziplock bag , and a tote bag .",fullList,1.6687876E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-bbq,In your pantry,other,1.7745055E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-bbq,"In your pantry , you have a ziplock bag",competitor,1.6040922E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-bbq,"In your pantry , you have a ziplock bag , a carton , a cake container , and a tote bag .",fullList,1.5548525E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-bbq,"In your pantry , you have a ziplock bag , a carton , a cake container , and a tote bag",fullList,1.5546686E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,box-bbq,you have a ziplock bag,competitor,1.5418806E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-coffee,In your pantry you have sweetener tablets,competitor,1.246496E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-coffee,sweetener tablets,competitor,1.2221039E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-coffee,you have sweetener tablets,competitor,1.1666365E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-coffee,In your pantry,other,1.1632147E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-coffee,"In your pantry you have sweetener tablets , honey , agave syrup , and salt .",fullList,1.1232498E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-baking,You made a large batch,other,1.4349978E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-baking,It s Christmas time . You and your family just finished baking a big batch of cookies . You made a large batch,other,1.3324633E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-baking,Christmas time . You and your family just finished baking a big batch of cookies . You made a large batch,other,1.3098698E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-baking,You and your family just finished baking a big batch of cookies . You made a large batch,other,1.2913525E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,sugar-baking,"You made a large batch , so you ran out of most of the ingredients . Your neighbor is also baking and seems to have run out of some ingredients during the process . In your pantry you have agave syrup",competitor,1.2855591E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,handkerchief-injury,paper napkins,mostSimilar,2.1692188E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,handkerchief-injury,"you happen to have some band aids , paper napkins",sameCategory,1.7987395E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,handkerchief-injury,paper,other,1.7926184E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,handkerchief-injury,"In your backpack , you happen to have some band aids , paper napkins",sameCategory,1.7452217E-04,FALSE,SQuADv1,extractive
distilbert-base-cased-distilled-squad,handkerchief-injury,"paper napkins , some wet wipes",sameCategory,1.7235061E-04,FALSE,SQuADv1,extractive
