itemName,question,highProb_option,midProb_option,lowProb_option,context_begin,context_cont,answer_template,options_combined,prepped_context,condition,condition_context,context_qa,model_name,inputs,predictions,probs,prompting_strategy
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",high_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""Ah, yes! You'll probably find a Zipcar or Car2Go nearby. They usually park around here.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",high_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""With Zipcar and Car2Go having cars parked outside, you should be able to find a car available with one of them. Good luck!""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",high_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""Ah, you're in luck! There are Zipcar and Car2Go vehicles parked right out front. You should be able to find one of those available.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",high_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","Based on the information, the cashier would likely reply:

""Ah, yes! You can find Zipcar and Car2Go cars parked out front, but unfortunately, there aren't any CityCar vehicles available around here.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",high_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the least common, CityCar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""You'll definitely find a Zipcar or Car2Go around here, but I haven't seen a CityCar today.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",low_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","The cashier replies: ""Yes, you can find a Car2Go or a CityCar nearby, but not a Zipcar. They're usually the most common ones around here, but today they're nowhere to be found.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",low_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""You'll definitely find one. I see cars from Car2Go and CityCar outside. They're usually parked in this area.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",low_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""Actually, there are a couple of car-share cars parked right outside, from Car2Go and CityCar. You can try those if you're a subscriber.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",low_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""Yes, there are Car2Go and CityCar vehicles parked right outside. You can use one of those if you're a subscriber.""",,zero-shot
carshring,“Can I find a carshare around here?” The cashier replies:,Zipcar,Car2Go,CityCar,There are three major car-sharing apps in your town:,"It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",The cashier replies:,"Zipcar, Car2Go and CityCar.","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars.",low_prior,"Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:","There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major car-sharing apps in your town: Zipcar, Car2Go and CityCar. It is common knowledge that Zipcar has the largest fleet, Car2Go has a mid-sized fleet and CityCar has only a few vehicles. Subscribing customers can use their service’s cars. Carshares usually park in front of cinemas. Today, in front of the cinema, there are cars from all companies except the most common, Zipcar. A person who just finished watching a movie walks up to the cinema ticket desk and asks: “Can I find a carshare around here?” The cashier replies:","""You'll definitely find a Car2Go or a CityCar nearby, but I haven't seen a Zipcar around here today.""",,zero-shot
phoneRepair,“Is there a phone repair shop in the mall?” The cashier replies:,iPhones,Samsung phones,Google Pixels,There are three types of phones:,"It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare.",The cashier replies:,"iPhones, Samsung phones and Google Pixels.","There are three types of phones: iPhones, Samsung phones and Google Pixels. It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare.",high_prior,"There is a small repair shop at a big mall, which accepts all phones for repairs except the least frequent, Google Pixels. A customer asks a cashier at a store in the mall:","There are three types of phones: iPhones, Samsung phones and Google Pixels. It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare. There is a small repair shop at a big mall, which accepts all phones for repairs except the least frequent, Google Pixels. A customer asks a cashier at a store in the mall:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three types of phones: iPhones, Samsung phones and Google Pixels. It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare. There is a small repair shop at a big mall, which accepts all phones for repairs except the least frequent, Google Pixels. A customer asks a cashier at a store in the mall: “Is there a phone repair shop in the mall?” The cashier replies:","""Ah, yes! There is a phone repair shop in the mall, but unfortunately, they don't accept all types of phones. They repair iPhones and Samsung phones, but not Google Pixels.""",,zero-shot
phoneRepair,“Is there a phone repair shop in the mall?” The cashier replies:,iPhones,Samsung phones,Google Pixels,There are three types of phones:,"It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare.",The cashier replies:,"iPhones, Samsung phones and Google Pixels.","There are three types of phones: iPhones, Samsung phones and Google Pixels. It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare.",high_prior,"There is a small repair shop at a big mall, which accepts all phones for repairs except the least frequent, Google Pixels. A customer asks a cashier at a store in the mall:","There are three types of phones: iPhones, Samsung phones and Google Pixels. It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare. There is a small repair shop at a big mall, which accepts all phones for repairs except the least frequent, Google Pixels. A customer asks a cashier at a store in the mall:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three types of phones: iPhones, Samsung phones and Google Pixels. It is common knowledge that iPhones are most popular, Samsung phones are moderately popular, and Google Pixels are very rare. There is a small repair shop at a big mall, which accepts all phones for repairs except the least frequent, Google Pixels. A customer asks a cashier at a store in the mall: “Is there a phone repair shop in the mall?” The cashier replies:","A classic lateral thinking puzzle!

The cashier replies: ""Yes, there is a phone repair shop in the mall, and they'll be able to fix your phone.""

The reasoning is that the cashier doesn't know what type of phone the customer has, but they know that the repair shop accepts all phones except Google Pixels, which are very rare. So, the probability of the customer having an iPhone or a Samsung phone is very high, and the repair shop will likely be able to fix it. The cashier is making an educated guess based on the probability of the customer having a phone that the repair shop accepts.",,zero-shot
