itemName,inputs,predictions,category,probs,model_version,response_option,global_category
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box, but I do have a cake container, a carton, ziplock bags, and a tote bag. We can use these to package the muffins and cookies for you to take home.",fullList,-0.326078151648544,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box available right now but I do have a cake container, a carton, a ziplock bag, and a tote bag that you can use to carry the pastries home.",fullList,-0.260151646887104,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box. But I do have a cake container, a carton, a ziplock bag, and a tote bag you can use to carry your pastries home.",fullList,-0.181459264321994,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box. However, I do have a cake container, a carton, a ziplock bag, and a tote bag which you can use to take home some pastries.",fullList,-0.241944318587439,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I don't have a box, but I have a cake container, a carton, a ziplock bag, and a tote bag. You are welcome to use any of those to carry your pastries home.",fullList,-0.32513723063014,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box, but I have a ziplock bag, a carton, a cake container, and a tote bag that you can use to carry the leftovers.",fullList,-0.139642959598958,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm afraid I don't have a box, but I do have a ziplock bag, a carton, a cake container, and a tote bag you could use for the food. Would any of those work for you?",fullList,-0.341289349536676,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box but I do have a ziplock bag, a carton, a cake container and a tote bag that you could use to carry your leftovers.",fullList,-0.286977999466938,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box, but I do have a ziplock bag, a carton, a cake container, and a tote bag that you can use to carry your leftovers.",fullList,-0.118506963286307,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box. But I do have a few other options you can use. I have a ziplock bag, a carton, a cake container, and a tote bag. Would any of these work for you?",fullList,-0.235732396872208,gpt-4-0613,"cakecontainer, carton, ziplock, tote","competitor_c1, mostSimilar, competitor_c2, otherCategory"
sugar-coffee,"['\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:']","I'm sorry, I don't have any sugar at the moment. However, I do have sweetener tablets, honey, and agave syrup. Would any of these work for you?",sameCategory,-0.150750227669812,gpt-4-0613,"sweetener, syrup, honey","competitor_c1, competitor_c2, mostSimilar"
sugar-coffee,"['\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:']","I'm sorry, I don't have regular sugar, but I do have sweetener tablets, honey, and agave syrup. Would any of those work for you?",sameCategory,-0.130111185448843,gpt-4-0613,"sweetener, syrup, honey","competitor_c1, competitor_c2, mostSimilar"
sugar-coffee,"['\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:', '\n\nYour turn.\nYou have been very busy over the last days and didn’t have time to get groceries. Therefore, you got take out for lunch and ran into a friend at the restaurant where you were getting food. You invited them to eat at your house. You just finished eating and you are making coffee now. In your pantry you have sweetener tablets, honey, agave syrup, and salt. Your friend asks: Do you have sugar? You reply:']","No, I'm sorry I do not have any sugar. However, I do have sweetener tablets, honey, and agave syrup which are great alternatives. Which one of these would you prefer in your coffee?",sameCategory,-0.655809045537395,gpt-4-0613,"sweetener, syrup, honey","competitor_c1, competitor_c2, mostSimilar"
